initial_branch,trial_id,stage_id,initial_outage_probability,stage_transition_probability,stage_cumulative_probability,probability_source,num_selected_candidates,num_unselected_candidates,stage_load_shed_mw,base_load_mw,stage_load_shed_frac,pf_converged,severity_valid,invalid_reason,replay_source
1,1,1,0.000438,0.524113959503038,0.000229561914262331,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,1,2,0.000438,0.925382911100527,0.000212432672497885,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,1,3,0.000438,0.375049786182317,7.96728283984699e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,1,4,0.000438,0.040188847997216,3.20195919001439e-06,paper_table_4_1_initial_probability + candidate_transition_probability,1,33,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,1,5,0.000438,0.102204821605325,3.27255667802953e-07,paper_table_4_1_initial_probability + candidate_transition_probability,0,30,2649.14455,6254.23,0.423576451457653,1,1,none,replayed_after_load_shedding
1,2,1,0.000438,0.524113959503038,0.000229561914262331,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,2,2,0.000438,0.925382911100527,0.000212432672497885,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,2,3,0.000438,0.375049786182317,7.96728283984699e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,2,4,0.000438,0.247747233948541,1.97387228565777e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,33,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,2,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,32,2482.393,6254.23,0.396914248436658,1,1,none,replayed_pf_result
1,3,1,0.000438,0.471495487266527,0.000206515023422739,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,4,1,0.000438,0.471495487266527,0.000206515023422739,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,5,1,0.000438,0.471495487266527,0.000206515023422739,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,6,1,0.000438,0.471495487266527,0.000206515023422739,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,7,1,0.000438,0.524113959503038,0.000229561914262331,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,7,2,0.000438,0.925382911100527,0.000212432672497885,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,7,3,0.000438,0.375049786182317,7.96728283984699e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,7,4,0.000438,0.396382805560175,3.15809392474999e-05,paper_table_4_1_initial_probability + candidate_transition_probability,0,34,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,8,1,0.000438,0.524113959503038,0.000229561914262331,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,8,2,0.000438,0.925382911100527,0.000212432672497885,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,8,3,0.000438,0.375049786182317,7.96728283984699e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,8,4,0.000438,0.247747233948541,1.97387228565777e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,33,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,8,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,32,2482.393,6254.23,0.396914248436658,1,1,none,replayed_pf_result
1,9,1,0.000438,0.471495487266527,0.000206515023422739,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,10,1,0.000438,0.524113959503038,0.000229561914262331,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,10,2,0.000438,0.925382911100527,0.000212432672497885,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,10,3,0.000438,0.297564354692789,6.32123911074979e-05,paper_table_4_1_initial_probability + candidate_transition_probability,0,35,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,11,1,0.000438,0.471495487266527,0.000206515023422739,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
