initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
10,3,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,4,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,5,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,5,4,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_pf_result
10,6,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,11,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,11,4,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_pf_result
10,13,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,14,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,17,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,16,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
35,10,4,13,0.659455750563075,0.240544249436925,15.8263452922872,1,replayed_after_load_shedding
23,19,4,7,0.661219095531695,0.238780904468305,15.6959304331385,1,replayed_after_load_shedding
10,3,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,4,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,5,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,5,4,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_pf_result
10,6,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,11,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,11,4,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_pf_result
10,13,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,14,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,17,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,16,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,3,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,4,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,5,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,5,4,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_pf_result
10,6,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,11,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,11,4,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_pf_result
10,13,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,14,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,17,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,16,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
