initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
35,1,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,4,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,6,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,9,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,12,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,13,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,15,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
35,18,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
38,6,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
38,7,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
38,19,3,3,2,3,1380.14739290927,-1345.2881522581,1380.14739290927,500,2.76029478581855,1,1.76029478581855,280.172378672384,1,replayed_after_load_shedding
