initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
45,9,1,17,9,39,162.314122537921,-162.035732846702,162.314122537921,900,0.180349025042135,1,0,0,1,replayed_pf_result
45,9,1,18,10,11,250.1387030899,-249.835894637918,250.1387030899,600,0.416897838483167,1,0,0,1,replayed_pf_result
45,9,1,19,10,13,354.169639478097,-353.632637551745,354.169639478097,600,0.590282732463495,1,0,0,1,replayed_pf_result
45,9,1,20,10,32,-604.308342567998,604.308342567997,604.308342567998,900,0.671453713964442,1,0,0,1,replayed_pf_result
45,9,1,21,12,11,-9.31792629259624,9.35064846616705,9.35064846616705,500,0.0187012969323341,1,0,0,1,replayed_pf_result
45,9,1,22,12,13,0.787926292596096,-0.755388540791553,0.787926292596096,500,0.00157585258519219,1,0,0,1,replayed_pf_result
45,9,1,23,13,14,354.388026092534,-353.225534703944,354.388026092534,600,0.590646710154223,1,0,0,1,replayed_pf_result
45,9,1,24,14,15,108.568074913825,-108.345615434432,108.568074913825,600,0.180946791523042,1,0,0,1,replayed_pf_result
45,9,1,25,15,16,-211.654384565562,212.173965895041,212.173965895041,600,0.353623276491736,1,0,0,1,replayed_pf_result
45,9,1,26,16,17,235.381468946476,-234.994554652796,235.381468946476,600,0.392302448244127,1,0,0,1,replayed_pf_result
45,9,1,27,16,19,-446.725015447413,450.182929950102,450.182929950102,600,0.75030488325017,1,0,0,1,replayed_pf_result
45,9,1,28,16,21,-302.147045083077,302.933844882193,302.933844882193,600,0.504889741470322,1,0,0,1,replayed_pf_result
45,9,1,29,16,24,-27.6833743110319,27.6928439563614,27.6928439563614,600,0.0461547399272689,1,0,0,1,replayed_pf_result
45,9,1,30,17,18,142.900594625466,-142.756746496834,142.900594625466,600,0.238167657709111,1,0,0,1,replayed_pf_result
45,9,1,31,17,27,92.0939600272657,-91.9829995968174,92.0939600272657,600,0.153489933378776,1,0,0,1,replayed_pf_result
45,9,1,32,19,20,142.86084145857,-142.711610942878,142.86084145857,900,0.1587342682873,1,0,0,1,replayed_pf_result
45,9,1,33,19,33,-593.043771408677,595.836579458151,595.836579458151,900,0.66204064384239,1,0,0,1,replayed_pf_result
45,9,1,34,20,34,-537.288389057122,540.166197873973,540.166197873973,900,0.600184664304415,1,0,0,1,replayed_pf_result
45,9,1,35,21,22,-576.933844882195,579.636164442243,579.636164442243,900,0.644040182713603,1,0,0,1,replayed_pf_result
45,9,1,36,22,23,24.3872854368933,-24.3508765503008,24.3872854368933,600,0.0406454757281555,1,0,0,1,replayed_pf_result
