initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
18,6,4,7,0.638055149621594,0.261944850378406,17.4275762595402,1,replayed_after_load_shedding
8,10,3,4,0.639029497256491,0.260970502743509,17.3539268649227,1,replayed_after_load_shedding
18,6,4,8,0.642070637802066,0.257929362197934,17.12451285526,1,replayed_after_load_shedding
18,6,4,6,0.642418502630929,0.257581497369071,17.0983154736106,1,replayed_after_load_shedding
18,6,4,5,0.642483355531408,0.257516644468592,17.0934324688539,1,replayed_after_load_shedding
12,18,5,4,0.643695846113037,0.256304153886963,17.0021980370189,1,replayed_after_load_shedding
27,11,4,4,0.643695846113043,0.256304153886957,17.0021980370184,1,replayed_after_load_shedding
18,6,4,11,0.645428786901107,0.254571213098893,16.8719939678052,1,replayed_after_load_shedding
35,19,4,7,0.652245464930051,0.247754535069949,16.3620084125721,1,replayed_after_load_shedding
27,10,4,7,0.652866282835358,0.247133717164642,16.3157347940048,1,replayed_after_load_shedding
35,19,4,6,0.654587887945012,0.245412112054988,16.1875624970895,1,replayed_after_load_shedding
35,19,4,5,0.655136541562483,0.244863458437517,16.1467619635203,1,replayed_after_load_shedding
10,4,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,7,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,8,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,17,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
10,20,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,1,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,4,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,5,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,5,4,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_pf_result
12,8,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,17,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,18,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
12,18,4,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_pf_result
38,4,4,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
38,19,4,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
46,8,3,7,0.655543940497299,0.244456059502701,16.1164802896288,1,replayed_after_load_shedding
46,6,4,7,0.656402236792775,0.243597763207225,16.0527240939113,1,replayed_after_load_shedding
27,10,4,6,0.656422682133431,0.243577317866569,16.0512060348149,1,replayed_after_load_shedding
27,10,4,8,0.656566557196735,0.243433442803265,16.0405242414166,1,replayed_after_load_shedding
27,10,4,5,0.656570019852683,0.243429980147317,16.0402671805344,1,replayed_after_load_shedding
35,19,4,8,0.656795851224611,0.243204148775389,16.0235038180945,1,replayed_after_load_shedding
46,6,4,8,0.658211722025157,0.241788277974843,15.9184905844594,1,replayed_after_load_shedding
27,10,4,11,0.658331739568235,0.241668260431765,15.9095958786523,1,replayed_after_load_shedding
46,6,4,5,0.65875622241929,0.24124377758071,15.8781452904466,1,replayed_after_load_shedding
10,4,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,7,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,8,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,17,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,20,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,1,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,4,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,5,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,5,4,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_pf_result
12,8,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,17,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,18,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
12,18,4,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_pf_result
38,4,4,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
38,19,4,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
46,8,3,8,0.661405510560346,0.238594489439654,15.682156839211,1,replayed_after_load_shedding
10,4,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,7,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,8,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,17,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
10,20,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,1,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,4,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,5,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,5,4,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_pf_result
12,8,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,17,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,18,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
12,18,4,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_pf_result
38,4,4,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
38,19,4,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
46,8,3,5,0.661952652990556,0.238047347009444,15.6417451073295,1,replayed_after_load_shedding
18,6,4,12,0.662994499640001,0.237005500359999,15.5648558197656,1,replayed_after_load_shedding
46,6,4,6,0.664851484046225,0.235148515953775,15.4280070606104,1,replayed_after_load_shedding
18,1,3,13,0.667738639843926,0.232261360156074,15.2157448227629,1,replayed_after_load_shedding
46,6,4,11,0.671657869795221,0.228342130204779,14.9285838583713,1,replayed_after_load_shedding
18,1,3,12,0.671745071682918,0.228254928317082,14.9222073889589,1,replayed_after_load_shedding
35,3,4,7,0.672410083150807,0.227589916849193,14.873597996201,1,replayed_after_load_shedding
35,8,4,7,0.672410083150807,0.227589916849193,14.873597996201,1,replayed_after_load_shedding
8,9,4,7,0.672410083150836,0.227589916849164,14.8735979961989,1,replayed_after_load_shedding
23,1,4,7,0.672410083150836,0.227589916849164,14.8735979961989,1,replayed_after_load_shedding
23,14,4,7,0.672410083150836,0.227589916849164,14.8735979961989,1,replayed_after_load_shedding
23,15,5,7,0.672410083150836,0.227589916849164,14.8735979961989,1,replayed_after_load_shedding
23,19,4,7,0.672410083150836,0.227589916849164,14.8735979961989,1,replayed_after_load_shedding
35,16,4,7,0.673333601879471,0.226666398120529,14.8061464622164,1,replayed_after_load_shedding
35,3,4,6,0.674698156136984,0.225301843863016,14.7065967286641,1,replayed_after_load_shedding
35,8,4,6,0.674698156136984,0.225301843863016,14.7065967286641,1,replayed_after_load_shedding
8,9,4,6,0.674698156137013,0.225301843862987,14.706596728662,1,replayed_after_load_shedding
23,1,4,6,0.674698156137013,0.225301843862987,14.706596728662,1,replayed_after_load_shedding
23,14,4,6,0.674698156137013,0.225301843862987,14.706596728662,1,replayed_after_load_shedding
23,15,5,6,0.674698156137013,0.225301843862987,14.706596728662,1,replayed_after_load_shedding
23,19,4,6,0.674698156137013,0.225301843862987,14.706596728662,1,replayed_after_load_shedding
35,16,4,8,0.675077023106661,0.224922976893339,14.678980941477,1,replayed_after_load_shedding
8,10,3,14,0.675081355757951,0.224918644242049,14.6786651930423,1,replayed_after_load_shedding
35,3,4,5,0.675226405245243,0.224773594754757,14.6680952844856,1,replayed_after_load_shedding
35,8,4,5,0.675226405245243,0.224773594754757,14.6680952844856,1,replayed_after_load_shedding
8,9,4,5,0.675226405245272,0.224773594754728,14.6680952844835,1,replayed_after_load_shedding
23,1,4,5,0.675226405245272,0.224773594754728,14.6680952844835,1,replayed_after_load_shedding
23,14,4,5,0.675226405245272,0.224773594754728,14.6680952844835,1,replayed_after_load_shedding
23,15,5,5,0.675226405245272,0.224773594754728,14.6680952844835,1,replayed_after_load_shedding
23,19,4,5,0.675226405245272,0.224773594754728,14.6680952844835,1,replayed_after_load_shedding
27,10,4,12,0.675263183726001,0.224736816273999,14.6654154415945,1,replayed_after_load_shedding
10,14,3,8,0.676534347069369,0.223465652930631,14.5728534006239,1,replayed_pf_result
1,19,5,11,0.676628781518681,0.223371218481319,14.5659816807242,1,replayed_after_load_shedding
35,3,4,8,0.676774917885767,0.223225082114233,14.5553490418378,1,replayed_after_load_shedding
35,8,4,8,0.676774917885767,0.223225082114233,14.5553490418378,1,replayed_after_load_shedding
8,9,4,8,0.676774917885796,0.223225082114204,14.5553490418357,1,replayed_after_load_shedding
23,1,4,8,0.676774917885796,0.223225082114204,14.5553490418357,1,replayed_after_load_shedding
23,14,4,8,0.676774917885796,0.223225082114204,14.5553490418357,1,replayed_after_load_shedding
23,15,5,8,0.676774917885796,0.223225082114204,14.5553490418357,1,replayed_after_load_shedding
23,19,4,8,0.676774917885796,0.223225082114204,14.5553490418357,1,replayed_after_load_shedding
35,16,4,12,0.679442883616883,0.220557116383117,14.3615051777419,1,replayed_after_load_shedding
35,10,3,13,0.679531682480962,0.220468317519038,14.3550622914114,1,replayed_after_load_shedding
35,12,3,13,0.679531682480962,0.220468317519038,14.3550622914114,1,replayed_after_load_shedding
33,3,4,4,0.679537470163104,0.220462529836896,14.3546423804695,1,replayed_after_load_shedding
33,14,4,4,0.679537470163104,0.220462529836896,14.3546423804695,1,replayed_after_load_shedding
35,16,4,11,0.679904133853466,0.220095866146534,14.3280449580684,1,replayed_after_load_shedding
35,16,4,6,0.680430334566515,0.219569665433485,14.2898919137415,1,replayed_after_load_shedding
1,19,5,12,0.680688554207793,0.219311445792207,14.2711766177622,1,replayed_after_load_shedding
35,16,4,5,0.682329349712051,0.217670650287949,14.1523675562478,1,replayed_after_load_shedding
35,10,3,12,0.683608872575826,0.216391127424174,14.0598532278417,1,replayed_after_load_shedding
35,12,3,12,0.683608872575826,0.216391127424174,14.0598532278417,1,replayed_after_load_shedding
14,5,3,4,0.683988558459774,0.216011441540226,14.0324232737149,1,replayed_after_load_shedding
39,19,5,4,0.686332626840671,0.213667373159329,13.8633092791315,1,replayed_after_load_shedding
33,5,3,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_after_load_shedding
33,5,4,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_pf_result
33,15,3,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_after_load_shedding
33,15,4,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_pf_result
34,10,3,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_after_load_shedding
34,10,4,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_pf_result
34,11,3,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_after_load_shedding
34,11,4,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_pf_result
39,6,4,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_pf_result
46,5,3,7,0.687595393360502,0.212404606639498,13.7723705155413,1,replayed_after_load_shedding
39,6,3,7,0.687595393360503,0.212404606639497,13.7723705155412,1,replayed_after_load_shedding
33,5,3,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_after_load_shedding
33,5,4,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_pf_result
33,15,3,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_after_load_shedding
33,15,4,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_pf_result
34,10,3,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_after_load_shedding
34,10,4,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_pf_result
34,11,3,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_after_load_shedding
34,11,4,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_pf_result
39,6,4,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_pf_result
46,5,3,6,0.68795299092968,0.21204700907032,13.7466388048264,1,replayed_after_load_shedding
39,6,3,6,0.687952990929681,0.212047009070319,13.7466388048264,1,replayed_after_load_shedding
14,5,3,7,0.68881670509484,0.21118329490516,13.6845263131965,1,replayed_after_load_shedding
14,5,3,6,0.689549650853345,0.210450349146655,13.6318598649759,1,replayed_after_load_shedding
14,5,3,5,0.689648920428662,0.210351079571338,13.6247297318913,1,replayed_after_load_shedding
37,2,3,7,0.692256767879621,0.207743232120379,13.4376718832172,1,replayed_after_load_shedding
37,2,3,8,0.692632607054688,0.207367392945312,13.4107535739545,1,replayed_after_load_shedding
33,5,3,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_after_load_shedding
33,5,4,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_pf_result
33,15,3,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_after_load_shedding
33,15,4,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_pf_result
34,10,3,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_after_load_shedding
34,10,4,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_pf_result
34,11,3,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_after_load_shedding
34,11,4,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_pf_result
39,6,4,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_pf_result
46,5,3,8,0.692805073780529,0.207194926219471,13.3984045684065,1,replayed_after_load_shedding
39,6,3,8,0.69280507378053,0.20719492621947,13.3984045684064,1,replayed_after_load_shedding
33,5,3,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_after_load_shedding
33,5,4,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_pf_result
33,15,3,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_after_load_shedding
33,15,4,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_pf_result
34,10,3,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_after_load_shedding
34,10,4,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_pf_result
34,11,3,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_after_load_shedding
34,11,4,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_pf_result
39,6,4,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_pf_result
46,5,3,5,0.693378191248826,0.206621808751174,13.3573833631236,1,replayed_after_load_shedding
39,6,3,5,0.693378191248827,0.206621808751173,13.3573833631235,1,replayed_after_load_shedding
14,5,3,8,0.693723419126648,0.206276580873352,13.3326848272233,1,replayed_after_load_shedding
39,19,5,14,0.698371332193966,0.201628667806035,13.0009893960209,1,replayed_after_load_shedding
37,9,3,7,0.699149705119298,0.200850294880702,12.9455918494645,1,replayed_after_load_shedding
37,9,3,8,0.699411542921622,0.200588457078378,12.9269662924957,1,replayed_after_load_shedding
18,6,4,4,0.699690494325273,0.200309505674727,12.907128742161,1,replayed_after_load_shedding
37,9,3,5,0.699990125538807,0.200009874461193,12.8858267163552,1,replayed_after_load_shedding
8,6,3,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
13,13,4,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
23,2,3,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
23,5,3,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
23,20,3,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
23,20,4,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_pf_result
28,20,4,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
33,12,3,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
33,12,4,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_pf_result
35,14,4,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
39,12,3,7,0.700007097534035,0.199992902465965,12.8846202978142,1,replayed_after_load_shedding
35,16,4,4,0.700045475477399,0.199954524522601,12.8818923580233,1,replayed_after_load_shedding
37,2,3,5,0.700759362052589,0.199240637947411,12.8311677201684,1,replayed_after_load_shedding
18,4,4,7,0.701603986674271,0.198396013325729,12.7712003429269,1,replayed_after_load_shedding
18,16,4,7,0.701603986674271,0.198396013325729,12.7712003429269,1,replayed_after_load_shedding
19,4,4,7,0.701603986674271,0.198396013325729,12.7712003429269,1,replayed_after_load_shedding
8,6,3,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
13,13,4,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
23,2,3,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
23,5,3,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
23,20,3,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
23,20,4,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_pf_result
28,20,4,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
33,12,3,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
33,12,4,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_pf_result
35,14,4,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
39,12,3,6,0.702217765513675,0.197782234486325,12.7276545167528,1,replayed_after_load_shedding
37,2,3,6,0.702519361896889,0.197480638103111,12.706266920566,1,replayed_after_load_shedding
8,6,3,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
13,13,4,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
23,2,3,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
23,5,3,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
23,20,3,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
23,20,4,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_pf_result
28,20,4,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
33,12,3,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
33,12,4,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_pf_result
35,14,4,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
39,12,3,5,0.702717258500808,0.197282741499192,12.6922366604253,1,replayed_after_load_shedding
10,14,3,5,0.7028174050378,0.1971825949622,12.685137637174,1,replayed_pf_result
12,18,5,3,0.703013538707532,0.196986461292468,12.671236495142,1,replayed_after_load_shedding
27,11,4,3,0.703013538707537,0.196986461292463,12.6712364951417,1,replayed_after_load_shedding
39,19,5,3,0.703751983440682,0.196248016559318,12.6189230415637,1,replayed_after_load_shedding
8,6,3,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
13,13,4,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
23,2,3,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
23,5,3,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
23,20,3,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
23,20,4,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_pf_result
28,20,4,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
33,12,3,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
33,12,4,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_pf_result
35,14,4,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
39,12,3,8,0.704110837391334,0.195889162608666,12.5935147863315,1,replayed_after_load_shedding
