initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
1,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3285.3361,6254.23,7.89202059079077e-07,1.12080333598292,0.29165529317021,1.0576827
1,7,5,0,0,nonconverged_power_flow,invalid_nonconverged,4527.967,6254.23,1.6205775356032e-07,1.35680620320307,0.0390814865080681,1.0576827
2,17,5,0,0,nonconverged_power_flow,invalid_nonconverged,3618.0391,6254.23,1.95323348662716e-06,3.69660427370364,0.00224444404759955,1.0576827
8,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,4099.567,6254.23,3.38651424140885e-09,25.2130657051489,0.0246146978714465,1.25093377841101
8,12,5,0,0,nonconverged_power_flow,invalid_nonconverged,2943.03715,6254.23,4.48976300010519e-08,12049.2243476611,0.0494145811216225,73.0564607626628
8,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,2912.39465,6254.23,3.08773484054724e-08,4.67515239527994,0.0202878873203426,1.7219809264283
10,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,4239.686,6254.23,2.28692858894216e-07,28.3885638891338,0.223409110644705,1.85283640543273
10,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4059.366,6254.23,2.39256729810694e-06,28.3885638891338,0.223409110644705,1.85283640543273
10,6,3,0,0,nonconverged_power_flow,invalid_nonconverged,1888.68,6254.23,3.39760444160858e-06,24.7932894205746,0.0229444015496662,1.82212817042298
10,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,3149.59,6254.23,9.72690349354778e-06,35.9269275513687,0.00804513265807518,1.21241275650521
10,11,3,0,0,nonconverged_power_flow,invalid_nonconverged,4701.973,6254.23,4.72674491773182e-06,6.82907061509926,0.260612418393434,1.28913919658103
10,15,3,0,0,nonconverged_power_flow,invalid_nonconverged,1888.68,6254.23,6.38052554912916e-07,40.3534391895523,0.0174582979559413,5.06872624243164
10,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,3149.59,6254.23,1.43123307195681e-06,35.9269275513687,0.00804513265807518,1.21241275650521
13,6,5,0,0,nonconverged_power_flow,invalid_nonconverged,4618.9285,6254.23,5.69751006500731e-07,1.25250631210088,0.018954452092445,1.0576827
14,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,4046.4391,6254.23,8.27698284963661e-07,7027.58881374448,0.276808877172818,14.4830829283859
14,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4694.126,6254.23,1.25047242420195e-06,0.840223602548172,0.0634104294361054,1.0636
15,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,2052.34,6254.23,1.36995278934223e-07,2.87774958250283,0.862625056799435,1.42062238743031
15,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,2052.34,6254.23,1.36995278934223e-07,2.87774958250283,0.862625056799435,1.42062238743031
18,6,5,0,0,nonconverged_power_flow,invalid_nonconverged,4448.896645,6254.23,3.57044909927198e-09,3241.87361732737,0.17968416791578,70.116212170587
18,11,5,0,0,nonconverged_power_flow,invalid_nonconverged,4042.3441,6254.23,8.33090211608682e-07,11.9571369231446,0.0140341077137876,1.7830857251413
18,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,2.37589369550272e-06,4.69413704590706,0.00558639673048839,1.0525613
18,16,5,0,0,nonconverged_power_flow,invalid_nonconverged,4085.49665,6254.23,1.85227607993389e-06,4.68196591198034,0.00318542399916633,2.00338607960763
19,3,5,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,8.69491332303151e-06,4.69413704590706,0.00558639673048839,1.0525613
19,4,5,0,0,nonconverged_power_flow,invalid_nonconverged,2943.03715,6254.23,6.68282128899291e-07,4.68196591198034,0.00318542399916633,2.00338607960763
20,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,4.03881429538524e-05,1.50623046043323,0.556027627821038,1.0525613
20,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4085.49665,6254.23,5.59791713680817e-06,1.89232513082691,0.0026679395800128,1.0636
20,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4042.3441,6254.23,7.84136163796889e-06,8970828.01078103,0.301036877907548,2105.17215883651
20,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,4.03881429538524e-05,1.50623046043323,0.556027627821038,1.0525613
20,7,3,0,0,nonconverged_power_flow,invalid_nonconverged,1882.709,6254.23,1.05795034233886e-05,1.54899946036143,0.173931492315361,1
20,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,4051.4791,6254.23,5.13406085438843e-06,6380.96631751481,0.940823212324853,21.9561079530248
20,18,3,0,0,nonconverged_power_flow,invalid_nonconverged,1882.709,6254.23,7.71735383519769e-06,1.26835852739768,0.777064574847947,1.01417199757619
20,19,3,0,0,nonconverged_power_flow,invalid_nonconverged,1882.709,6254.23,7.71735383519769e-06,1.26835852739768,0.777064574847947,1.01417199757619
23,3,5,0,0,nonconverged_power_flow,invalid_nonconverged,3619.318,6254.23,7.17858352658513e-07,1.29546380500032,0.677597503598371,1.0576827
23,6,5,0,0,nonconverged_power_flow,invalid_nonconverged,3619.318,6254.23,1.95566260401617e-07,59.6666098570101,0.00842929358579675,2.61055548882413
23,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,4864.223725,6254.23,8.41176769200426e-09,92.9122157954449,0.00885973465833006,3.58465086970268
23,12,4,0,0,nonconverged_power_flow,invalid_nonconverged,4618.9285,6254.23,2.12435091020258e-06,8.35330277589503,0.0348486306501863,1.13852013437147
23,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,4618.9285,6254.23,3.68902241665819e-06,1.25250631210088,0.018954452092445,1.0576827
28,2,5,0,0,nonconverged_power_flow,invalid_nonconverged,4362.879,6254.23,2.8786159888758e-07,6090.34579964935,0.0893810546134181,20.568187659814
28,20,5,0,0,nonconverged_power_flow,invalid_nonconverged,3857.878,6254.23,1.53501360110654e-08,1782.04088191889,0.0769288377232833,21.8953901670685
33,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,4064.6692,6254.23,2.64885465427051e-09,111.077822765089,0.0163990111354527,5.22961875422818
33,15,5,0,0,nonconverged_power_flow,invalid_nonconverged,4496.334,6254.23,1.37348724941463e-08,1.28120382138791,0.0309563575109378,1.0576827
33,20,4,0,0,nonconverged_power_flow,invalid_nonconverged,2893.46,6254.23,3.07033198074089e-08,1.81475937026423,0.00537030910652969,1.0393836
34,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,2904.67155,6254.23,1.7828511034433e-09,5.82262627923059,0.0075049296828423,1.0393836
34,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,5.69597898735757e-07,4.16997812869227,0.00175924432995217,1.0576827
34,6,3,0,0,nonconverged_power_flow,invalid_nonconverged,3263.41,6254.23,6.91977801051644e-11,1.63064837785462,0.791362446078766,1.0393836
34,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,3521.829,6254.23,3.76779935703989e-08,1.8325676445928,0.669256321587035,1.0576827
35,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.62256530689415e-06,7.08251103205313,0.00434725755590182,1.0636
35,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,6.53320542112577e-07,13.7299683593905,0.202826841536929,1.11617548111306
35,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,5.53615362740396e-06,79.7105961870571,0.0531142935655801,3.0660300063922
35,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,4146.817,6254.23,2.38759283381724e-06,17.6979687673108,0.00318871444425988,1.42646115838049
35,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,1.10277334808804e-05,79.7105961870571,0.0531142935655801,3.0660300063922
35,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,2.25452107635226e-07,79.7105961870571,0.0531142935655801,3.0660300063922
35,15,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,1.10277334808804e-05,79.7105961870571,0.0531142935655801,3.0660300063922
35,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,6.45097423771105e-07,79.7105961870571,0.0531142935655801,3.0660300063922
37,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4445.4692,6254.23,6.08498539793929e-08,7.16936337797683,0.0521478054064283,1.0576827
37,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.3303058531526e-05,186.370691801734,0.634215972380671,3.02721241886353
37,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,3801.129,6254.23,2.7806360973826e-06,3651.36495665188,0.982,10.9061753362494
37,9,5,0,0,nonconverged_power_flow,invalid_nonconverged,3610.718185,6254.23,6.9675159451818e-07,31.3563352100784,0.0364601976278087,1.45391147688037
37,11,4,0,0,nonconverged_power_flow,invalid_nonconverged,3325.129,6254.23,1.3303058531526e-05,186.370691801734,0.634215972380671,3.02721241886353
37,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,3997.829,6254.23,5.28889502591547e-06,112.01439628079,0.0267582034764432,2.58121958109918
37,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,3997.829,6254.23,8.86324686698715e-06,4.44981717073644,0.00140651470784652,1.0576827
38,9,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,3.35886100349847e-08,7.08251103205313,0.00434725755590182,1.0636
39,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,3489.7732,6254.23,3.98855656794022e-07,1.7217516427941,0.0408352264204883,1.0636
39,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,3647.1332,6254.23,5.04423922626635e-07,15.9698445170137,0.0159693243315261,1.0636
39,16,3,0,0,nonconverged_power_flow,invalid_nonconverged,3199.829,6254.23,1.17774006582661e-09,8679.50182905329,0.982,39.1098995243446
39,18,5,0,0,nonconverged_power_flow,invalid_nonconverged,3761.193685,6254.23,8.69299921346142e-07,2.52335531211138,0.00698443832541079,1.0636
41,10,5,0,0,nonconverged_power_flow,invalid_nonconverged,4641.7205,6254.23,1.92840339302475e-11,865.293826297915,0.0726759575966279,11.5051076970203
46,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,2893.46,6254.23,2.32548796626926e-07,8.0844442445058,0.103751670557353,1.7828958003242
46,6,5,0,0,nonconverged_power_flow,invalid_nonconverged,3225.86599,6254.23,1.12873803809404e-06,1.88504053717603,0.00347395792150797,1.0576827
46,7,4,0,0,nonconverged_power_flow,invalid_nonconverged,2880.629,6254.23,5.91199094292671e-06,36.6670928471216,0.0494750626957795,1.51405226366981
46,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,2885.179,6254.23,1.96652870198249e-05,1.59743172807154,0.0613516690282662,1.0576827
