initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,1,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,1,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,1,4,"16,17,27","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,3
1,1,5,"","1,3,14,16,17,27,40,42",13,1699.29,32,1,3573.34105,5,2.34993109820617,18,0.125209287157173,27,0
1,2,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,2,2,"4,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,3
1,2,3,"14","1,3,4,40,42",4,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,2,4,"16,17","1,3,4,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,2,5,"","1,3,4,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,3,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,3,2,"4,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,3
1,3,3,"8,14","1,3,4,40,42",4,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,2
1,3,4,"9,16,17,19,20,23","1,3,4,8,14,40,42",10,9.2,39,1,1400.953,8,1.41477740250903,10,0.07261530592787,33,6
1,3,5,"","1,3,4,8,9,14,16,17,19,20,23,40,42",14,1775.187,35,1,3791.758,5,1.76183151803841,7,0.179683444390494,18,0
1,4,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,4,2,"4,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,3
1,4,3,"14","1,3,4,40,42",4,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,4,4,"16,17","1,3,4,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,4,5,"","1,3,4,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,5,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,5,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,5,3,"10,14,27","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,3
1,5,4,"","1,3,10,14,27,40,42",11,689.2,39,1,2719.8325,2,1.18745990315207,9,0.045429261889494,29,0
1,6,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,6,2,"4,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,3
1,6,3,"14,23","1,3,4,40,42",4,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,2
1,6,4,"8,13,16,17,18","1,3,4,14,23,40,42",10,9.2,39,1,1400.953,7,1.49954443007879,10,0.0719859611320025,33,5
1,6,5,"","1,3,4,8,13,14,16,17,18,23,40,42",14,1775.187,35,1,3176.14,7,1.97494004506001,10,0.194028559706813,19,0
1,7,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,7,2,"4,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,3
1,7,3,"8,14","1,3,4,40,42",4,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,2
1,7,4,"9,16,17,19,23","1,3,4,8,14,40,42",10,9.2,39,1,1400.953,8,1.41477740250903,10,0.07261530592787,33,5
1,7,5,"","1,3,4,8,9,14,16,17,19,23,40,42",13,1775.187,35,1,3791.758,5,1.76183151803841,7,0.179683444390494,18,0
1,8,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,8,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,8,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,8,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,8,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,9,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,9,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,9,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,9,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,9,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,10,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,10,2,"4,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,3
1,10,3,"14","1,3,4,40,42",4,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,10,4,"16,17","1,3,4,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,10,5,"","1,3,4,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,11,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,11,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,11,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,11,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,11,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,12,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,12,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,12,3,"8,14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,2
1,12,4,"9,16,17,19,23","1,3,8,14,40,42",10,9.2,39,1,1400.953,8,1.41477740250903,10,0.07261530592787,33,5
1,12,5,"","1,3,8,9,14,16,17,19,23,40,42",13,1775.187,35,1,3791.758,5,1.76183151803841,7,0.179683444390494,18,0
1,13,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,13,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,13,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,13,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,13,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,14,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,14,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,14,3,"14,20","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,2
1,14,4,"","1,3,14,20,40,42",11,9.2,39,1,2479.459,1,1.23307953251715,11,0.0502856810472176,33,0
1,15,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,15,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,15,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,15,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,15,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,16,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,16,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,16,3,"14,20","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,2
1,16,4,"","1,3,14,20,40,42",11,9.2,39,1,2479.459,1,1.23307953251715,11,0.0502856810472176,33,0
1,17,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,17,2,"40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,2
1,17,3,"14","1,3,40,42",3,852.5,31,1,852.5,4,1.35413817301878,7,0.0389978373886931,35,1
1,17,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.19394957257637,5,0.0329806717864447,34,2
1,17,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.17144306879281,13,0.0872879886368282,31,0
1,18,1,"3","1",1,0,31,1,0,1,1.22499986510675,0,0,45,1
1,18,2,"4,12,40,42","1,3",1,0,31,1,0,3,1.42228418683261,0,0,44,4
