initial_branch,trial_id,stage_id,initial_outage_probability,stage_transition_probability,stage_cumulative_probability,probability_source,num_selected_candidates,num_unselected_candidates,stage_load_shed_mw,base_load_mw,stage_load_shed_frac,pf_converged,severity_valid,invalid_reason,replay_source
1,1,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,1,2,0.000438,0.540724571585062,0.000231935053070472,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,1,3,0.000438,0.479427754641695,0.000111196101716279,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,1,4,0.000438,0.057476388948408,6.39115039179157e-06,paper_table_4_1_initial_probability + candidate_transition_probability,3,31,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,1,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,27,3573.34105,6254.23,0.571347879754982,1,1,none,replayed_after_load_shedding
1,2,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,2,2,0.000438,0.360761224149365,0.000154742687989145,paper_table_4_1_initial_probability + candidate_transition_probability,3,41,0,6254.23,0,1,1,none,replayed_pf_result
1,2,3,0.000438,0.479427754641695,7.41879394498561e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,2,4,0.000438,0.551365456133749,4.09046670743929e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,32,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,2,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,2488.243,6254.23,0.397849615380311,1,1,none,replayed_pf_result
1,3,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,3,2,0.000438,0.360761224149365,0.000154742687989145,paper_table_4_1_initial_probability + candidate_transition_probability,3,41,0,6254.23,0,1,1,none,replayed_pf_result
1,3,3,0.000438,0.0848279220996258,1.31265006822299e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,33,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,3,4,0.000438,0.178207571764818,2.33924181234942e-06,paper_table_4_1_initial_probability + candidate_transition_probability,6,27,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,3,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,18,3791.758,6254.23,0.606270955817103,1,1,none,replayed_after_load_shedding
1,4,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,4,2,0.000438,0.360761224149365,0.000154742687989145,paper_table_4_1_initial_probability + candidate_transition_probability,3,41,0,6254.23,0,1,1,none,replayed_pf_result
1,4,3,0.000438,0.479427754641695,7.41879394498561e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,4,4,0.000438,0.551365456133749,4.09046670743929e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,32,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,4,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,2488.243,6254.23,0.397849615380311,1,1,none,replayed_pf_result
1,5,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,5,2,0.000438,0.540724571585062,0.000231935053070472,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,5,3,0.000438,0.00454722127280606,1.05466000723145e-06,paper_table_4_1_initial_probability + candidate_transition_probability,3,32,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,5,4,0.000438,0.0163236418644587,1.72158922468136e-08,paper_table_4_1_initial_probability + candidate_transition_probability,0,29,2719.8325,6254.23,0.434878873978092,1,1,none,replayed_after_load_shedding
1,6,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,6,2,0.000438,0.360761224149365,0.000154742687989145,paper_table_4_1_initial_probability + candidate_transition_probability,3,41,0,6254.23,0,1,1,none,replayed_pf_result
1,6,3,0.000438,0.0475243821294381,7.35405063573253e-06,paper_table_4_1_initial_probability + candidate_transition_probability,2,33,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,6,4,0.000438,0.478879282225746,3.52170248989139e-06,paper_table_4_1_initial_probability + candidate_transition_probability,5,28,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,6,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,19,3176.14,6254.23,0.507838694771379,1,1,none,replayed_pf_result
1,7,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,7,2,0.000438,0.360761224149365,0.000154742687989145,paper_table_4_1_initial_probability + candidate_transition_probability,3,41,0,6254.23,0,1,1,none,replayed_pf_result
1,7,3,0.000438,0.0848279220996258,1.31265006822299e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,33,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,7,4,0.000438,0.23846898591918,3.13026330635878e-06,paper_table_4_1_initial_probability + candidate_transition_probability,5,28,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,7,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,18,3791.758,6254.23,0.606270955817103,1,1,none,replayed_after_load_shedding
1,8,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,8,2,0.000438,0.540724571585062,0.000231935053070472,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,8,3,0.000438,0.479427754641695,0.000111196101716279,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,8,4,0.000438,0.551365456133749,6.13096893430908e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,32,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,8,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,2488.243,6254.23,0.397849615380311,1,1,none,replayed_pf_result
1,9,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,9,2,0.000438,0.540724571585062,0.000231935053070472,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,9,3,0.000438,0.479427754641695,0.000111196101716279,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,9,4,0.000438,0.551365456133749,6.13096893430908e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,32,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,9,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,2488.243,6254.23,0.397849615380311,1,1,none,replayed_pf_result
1,10,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,10,2,0.000438,0.360761224149365,0.000154742687989145,paper_table_4_1_initial_probability + candidate_transition_probability,3,41,0,6254.23,0,1,1,none,replayed_pf_result
1,10,3,0.000438,0.479427754641695,7.41879394498561e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,10,4,0.000438,0.551365456133749,4.09046670743929e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,32,1400.953,6254.23,0.224000876206983,1,1,none,replayed_after_load_shedding
1,10,5,0.000438,0,0,paper_table_4_1_initial_probability + candidate_transition_probability,0,31,2488.243,6254.23,0.397849615380311,1,1,none,replayed_pf_result
1,11,1,0.000438,0.979300946290506,0.000428933814475242,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,11,2,0.000438,0.540724571585062,0.000231935053070472,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
