initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
27,10,1,17,9,39,1.37112853339257,1,0.0699919081701582,1
27,10,1,18,10,11,0.509689551244519,0.0001,0.84009558108341,0
27,10,1,19,10,13,0.840160020632836,0.0201599303061018,0.219844665884932,0
27,10,1,20,10,32,0.585382445493584,0.0001,0.825048604379325,0
27,10,1,21,12,11,0.108193295530418,0.0001,0.0249476089112827,0
27,10,1,22,12,13,0.116253107529289,0.0001,0.265201903165818,0
27,10,1,23,13,14,0.869724404808393,0.0349273402017925,0.512242753482786,0
27,10,1,24,14,15,0.932679501698802,0.0663734110985515,0.509397781957578,0
27,10,1,25,15,16,0.583024786273282,0.0001,0.62815324837521,0
27,10,1,26,16,17,0.572748006358852,0.0001,0.545527365605476,0
27,10,1,28,16,21,0.252617180720355,0.0001,0.676327351516471,0
27,10,1,29,16,24,0.486952868572919,0.0001,0.273586536142188,0
27,10,1,30,17,18,0.673409994813215,0.0001,0.967610491546111,0
27,10,1,31,17,27,0.124939470229056,0.0001,0.723985790426181,0
27,10,1,35,21,22,0.382727666135134,0.0001,0.0660394060998977,0
27,10,1,36,22,23,0.157106854336717,0.0001,0.754263548958958,0
27,10,1,37,22,35,0.483655514190948,0.0001,0.548570746378451,0
27,10,1,38,23,24,0.254692730534679,0.0001,0.661936410242792,0
27,10,1,39,23,36,0.340607100559114,0.0001,0.982744604645648,0
27,10,1,40,25,26,0.784521550092998,0.0001,0.433784596053362,0
27,10,1,41,25,37,0.428282742147328,0.0001,0.158334283596764,0
27,10,1,42,26,27,0.42757875181706,0.0001,0.429760444865356,0
27,10,1,43,26,28,0.199109955704238,0.0001,0.571904378634229,0
27,10,1,44,26,29,0.181871577884223,0.0001,0.485228784741584,0
27,10,1,45,28,29,0.249706706361866,0.0001,0.234101064417693,0
27,10,1,46,29,38,0.348238824184417,0.0001,0.235826105291274,0
27,10,2,4,2,25,0.339174143003859,0.0001,0.578864745404547,0
27,10,2,5,2,30,0.186800852684404,0.0001,0.905877181690236,0
27,10,2,6,3,4,0.714439592751929,0.0001,0.325812960170941,0
27,10,2,7,3,18,0.381079093965983,0.0001,0.569560400835678,0
27,10,2,9,4,14,1.38751801635824,1,0.487987578599935,0
27,10,2,10,5,6,0.223634797746695,0.0001,0.57643116121142,0
27,10,2,11,5,8,0.29819283798805,0.0001,0.46896638514608,0
27,10,2,12,6,7,0.368202842447924,0.0001,0.850860454902222,0
27,10,2,13,6,11,2.14168608993362,1,0.702289874184992,0
27,10,2,14,6,31,1.00971711993745,0.143727039718543,0.989538900414095,0
27,10,2,15,7,8,0.161027345676202,0.0001,0.78429258933773,0
27,10,2,18,10,11,1.57365800482327,1,0.146684990268599,0
27,10,2,19,10,13,2.04444772742572,1,0.558888039431905,0
27,10,2,20,10,32,0.727928123132399,0.0001,0.553633132042069,0
27,10,2,21,12,11,0.222992290869637,0.0001,0.739210765871455,0
27,10,2,22,12,13,0.212492283288306,0.0001,0.398986447688216,0
27,10,2,23,13,14,2.17901596377865,1,0.191046095387995,0
27,10,2,24,14,15,1.05292013505591,0.33814060775159,0.752221466942574,0
27,10,2,25,15,16,0.827474090443419,0.0138233081764877,0.903754956906083,0
27,10,2,26,16,17,0.117739653531517,0.0001,0.00188162346040199,0
