initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
40,12,1,20,10,32,0.758642969478408,0.0001,0.594906306554266,0
40,12,1,21,12,11,0.0914503254787691,0.0001,0.171426769150551,0
40,12,1,22,12,13,0.0904623941956474,0.0001,0.449330790586942,0
40,12,1,23,13,14,0.616319086418779,0.0001,0.577588040510537,0
40,12,1,24,14,15,0.240666889379636,0.0001,0.851136374491252,0
40,12,1,25,15,16,0.36072549321709,0.0001,0.359348530742724,0
40,12,1,26,16,17,0.451865713888888,0.0001,0.572576214913058,0
40,12,1,27,16,19,0.793555123006291,0.0001,0.65106217685182,0
40,12,1,28,16,21,0.527187724212392,0.0001,0.958007677412869,0
40,12,1,29,16,24,0.0973876342911185,0.0001,0.922817265878866,0
40,12,1,30,17,18,0.0980701455359822,0.0001,0.910321081566658,0
40,12,1,31,17,27,0.381905198292345,0.0001,0.160545331814728,0
40,12,1,32,19,20,0.160140958825658,0.0001,0.770671479205502,0
40,12,1,33,19,33,0.702804376505497,0.0001,0.482236859305234,0
40,12,1,34,20,34,0.626667587760356,0.0001,0.840313263076284,0
40,12,1,35,21,22,0.647804049225653,0.0001,0.660709100624557,0
40,12,1,36,22,23,0.14402689692683,0.0001,0.331025369172135,0
40,12,1,37,22,35,0.699786144988733,0.0001,0.89954048750925,0
40,12,1,38,23,24,0.570393439277418,0.0001,0.212525913678199,0
40,12,1,39,23,36,0.628208015209796,0.0001,0.504659408023097,0
40,12,1,41,25,37,0.61678408546549,0.0001,0.693137565221994,0
40,12,1,42,26,27,0.179866729209814,0.0001,0.875975115278601,0
40,12,1,43,26,28,0.139071081159585,0.0001,0.751242956413087,0
40,12,1,44,26,29,0.222843926523473,0.0001,0.100803392675433,0
40,12,1,45,28,29,0.468827308700338,0.0001,0.841707349128565,0
40,12,1,46,29,38,0.575885889627258,0.0001,0.712783550905006,0
40,13,1,1,1,2,0.492349733410672,0.0001,0.115292821282794,0
40,13,1,2,1,39,0.196963583980769,0.0001,0.205171298680797,0
40,13,1,3,2,3,0.902026592491471,0.0510622829494899,0.853818701137363,0
40,13,1,4,2,25,0.67888517638928,0.0001,0.281385794115006,0
40,13,1,5,2,30,0.487303258867697,0.0001,0.610265104341076,0
40,13,1,6,3,4,0.138584362920972,0.0001,0.234893273202824,0
40,13,1,7,3,18,0.234944932808579,0.0001,0.71901894525845,0
40,13,1,8,4,5,0.450581065077356,0.0001,0.452843526958501,0
40,13,1,9,4,14,0.46565034733597,0.0001,0.960487443095591,0
40,13,1,10,5,6,0.555340092999028,0.0001,0.335548688809922,0
40,13,1,11,5,8,0.43777641945737,0.0001,0.0234072477601642,0
40,13,1,12,6,7,0.586988110223421,0.0001,0.0860368774451499,0
40,13,1,13,6,11,0.514060340539617,0.0001,0.517687264156378,0
40,13,1,14,6,31,0.567718090530244,0.0001,0.953509027537815,0
40,13,1,15,7,8,0.313144905497457,0.0001,0.145678218722188,0
40,13,1,16,8,9,0.201130667128715,0.0001,0.607163025292316,0
40,13,1,17,9,39,0.193822767949144,0.0001,0.918516837168194,0
40,13,1,18,10,11,0.451012645638388,0.0001,0.325761722273308,0
40,13,1,19,10,13,0.630787247500022,0.0001,0.70565764562562,0
40,13,1,20,10,32,0.758642969478408,0.0001,0.550070892925158,0
40,13,1,21,12,11,0.0914503254787691,0.0001,0.00524292723611686,0
40,13,1,22,12,13,0.0904623941956474,0.0001,0.260277370407754,0
40,13,1,23,13,14,0.616319086418779,0.0001,0.489126522543224,0
40,13,1,24,14,15,0.240666889379636,0.0001,0.818409435802813,0
40,13,1,25,15,16,0.36072549321709,0.0001,0.69729205366082,0
40,13,1,26,16,17,0.451865713888888,0.0001,0.804472799940181,0
40,13,1,27,16,19,0.793555123006291,0.0001,0.48926945774911,0
40,13,1,28,16,21,0.527187724212392,0.0001,0.0972088009979863,0
40,13,1,29,16,24,0.0973876342911185,0.0001,0.99552446756801,0
40,13,1,30,17,18,0.0980701455359822,0.0001,0.585429928823605,0
40,13,1,31,17,27,0.381905198292345,0.0001,0.507155821707138,0
40,13,1,32,19,20,0.160140958825658,0.0001,0.265909896925956,0
40,13,1,33,19,33,0.702804376505497,0.0001,0.442923790254903,0
40,13,1,34,20,34,0.626667587760356,0.0001,0.625961070575266,0
40,13,1,35,21,22,0.647804049225653,0.0001,0.337465149725745,0
40,13,1,36,22,23,0.14402689692683,0.0001,0.0274744402963017,0
40,13,1,37,22,35,0.699786144988733,0.0001,0.34727826823907,0
40,13,1,38,23,24,0.570393439277418,0.0001,6.62015279135897e-05,1
40,13,1,39,23,36,0.628208015209796,0.0001,0.204353220948609,0
40,13,1,41,25,37,0.61678408546549,0.0001,0.513167033959605,0
40,13,1,42,26,27,0.179866729209814,0.0001,0.414873988755777,0
40,13,1,43,26,28,0.139071081159585,0.0001,0.268612182799294,0
40,13,1,44,26,29,0.222843926523473,0.0001,0.0230123065395305,0
40,13,1,45,28,29,0.468827308700338,0.0001,0.958030888935708,0
40,13,1,46,29,38,0.575885889627258,0.0001,0.0442886566550739,0
40,13,2,1,1,2,0.491794791148426,0.0001,0.988437189607737,0
40,13,2,2,1,39,0.196785692316335,0.0001,0.775477151645638,0
40,13,2,3,2,3,0.90433451944755,0.0522150924640514,0.39771390879356,0
40,13,2,4,2,25,0.67736002604247,0.0001,0.163473044584998,0
40,13,2,5,2,30,0.488897999748979,0.0001,0.709856916705542,0
40,13,2,6,3,4,0.136429172634894,0.0001,0.590887216820738,0
40,13,2,7,3,18,0.235783635320629,0.0001,0.413572590084189,0
40,13,2,8,4,5,0.456733182622423,0.0001,0.949475046392995,0
40,13,2,9,4,14,0.461714740572779,0.0001,0.237572964842669,0
40,13,2,10,5,6,0.558230497998995,0.0001,0.504169320486084,0
40,13,2,11,5,8,0.437468678555482,0.0001,0.0747395766873185,0
40,13,2,12,6,7,0.587474755311491,0.0001,0.810971214202952,0
40,13,2,13,6,11,0.509537867208746,0.0001,0.0302989293660821,0
40,13,2,14,6,31,0.572221557483824,0.0001,0.661515021635132,0
40,13,2,15,7,8,0.313723171474822,0.0001,0.338091708963028,0
40,13,2,16,8,9,0.203020245749893,0.0001,0.305381268353904,0
40,13,2,17,9,39,0.192523121593355,0.0001,0.0498341025655287,0
40,13,2,18,10,11,0.44794867142234,0.0001,0.0581540266538304,0
40,13,2,19,10,13,0.637228531984089,0.0001,0.351675183023379,0
40,13,2,20,10,32,0.762691407658846,0.0001,0.144137036593298,0
40,13,2,21,12,11,0.0922785601475762,0.0001,0.594168437772909,0
40,13,2,22,12,13,0.0897201557733067,0.0001,0.0235106489577392,0
40,13,2,23,13,14,0.621837536538671,0.0001,0.616158897625768,0
40,13,2,24,14,15,0.24955763908113,0.0001,0.446626506403092,0
40,13,2,25,15,16,0.347547283162892,0.0001,0.986526180564468,0
40,13,2,26,16,17,0.450368285819647,0.0001,0.981835284740023,0
40,13,2,27,16,19,0.804677087896747,0.00243620540442514,0.547847492651515,0
40,13,2,28,16,21,1.09154991308225,0.511974608870117,0.887103012511798,0
40,13,2,29,16,24,0.537598877404678,0.0001,0.462599086060905,0
40,13,2,30,17,18,0.0846628798801981,0.0001,0.94551036357081,0
40,13,2,31,17,27,0.383450187904424,0.0001,0.646682457714816,0
40,13,2,32,19,20,0.160535953312939,0.0001,0.0290643363860795,0
40,13,2,33,19,33,0.708228435111142,0.0001,0.132288645651368,0
40,13,2,34,20,34,0.62886442072678,0.0001,0.930555482066141,0
40,13,2,35,21,22,1.02640471691737,0.218821226128163,0.504726861983138,0
40,13,2,36,22,23,0.547261029667191,0.0001,0.931782264991491,0
40,13,2,37,22,35,0.721491599456589,0.0001,0.749752176580595,0
40,13,2,39,23,36,0.632109455586873,0.0001,0.0239608355778848,0
40,13,2,41,25,37,0.616994812425598,0.0001,0.76673765798122,0
40,13,2,42,26,27,0.187351949357787,0.0001,0.666814851274613,0
40,13,2,43,26,28,0.141423704622656,0.0001,0.010361177156343,0
40,13,2,44,26,29,0.22076709539607,0.0001,0.443305661614125,0
40,13,2,45,28,29,0.468437260343753,0.0001,0.445820962316054,0
40,13,2,46,29,38,0.576101825202455,0.0001,0.781323281819215,0
40,14,1,1,1,2,0.492349733410672,0.0001,0.685540252865834,0
40,14,1,2,1,39,0.196963583980769,0.0001,0.0821418182426241,0
40,14,1,3,2,3,0.902026592491471,0.0510622829494899,0.482547928718495,0
40,14,1,4,2,25,0.67888517638928,0.0001,0.0682144613466137,0
40,14,1,5,2,30,0.487303258867697,0.0001,0.730020924783908,0
40,14,1,6,3,4,0.138584362920972,0.0001,0.951324231430442,0
40,14,1,7,3,18,0.234944932808579,0.0001,0.514007040444533,0
40,14,1,8,4,5,0.450581065077356,0.0001,0.895269976916057,0
40,14,1,9,4,14,0.46565034733597,0.0001,0.96391616543987,0
40,14,1,10,5,6,0.555340092999028,0.0001,0.289125420914135,0
40,14,1,11,5,8,0.43777641945737,0.0001,0.0897137264097757,0
40,14,1,12,6,7,0.586988110223421,0.0001,0.976251740760303,0
40,14,1,13,6,11,0.514060340539617,0.0001,0.506694948437164,0
40,14,1,14,6,31,0.567718090530244,0.0001,0.0716180488408289,0
40,14,1,15,7,8,0.313144905497457,0.0001,0.606213579729858,0
40,14,1,16,8,9,0.201130667128715,0.0001,0.824672077720524,0
40,14,1,17,9,39,0.193822767949144,0.0001,0.696159309587892,0
40,14,1,18,10,11,0.451012645638388,0.0001,0.914454716372109,0
40,14,1,19,10,13,0.630787247500022,0.0001,0.95930915113466,0
40,14,1,20,10,32,0.758642969478408,0.0001,0.85917680415703,0
40,14,1,21,12,11,0.0914503254787691,0.0001,0.147916327225384,0
40,14,1,22,12,13,0.0904623941956474,0.0001,0.233707876819224,0
40,14,1,23,13,14,0.616319086418779,0.0001,0.768832421620508,0
40,14,1,24,14,15,0.240666889379636,0.0001,0.0430694130940414,0
40,14,1,25,15,16,0.36072549321709,0.0001,0.539554568255304,0
40,14,1,26,16,17,0.451865713888888,0.0001,0.887911589817719,0
40,14,1,27,16,19,0.793555123006291,0.0001,0.652709719936852,0
40,14,1,28,16,21,0.527187724212392,0.0001,0.379800243239205,0
40,14,1,29,16,24,0.0973876342911185,0.0001,0.646160870385706,0
40,14,1,30,17,18,0.0980701455359822,0.0001,0.502010103148623,0
40,14,1,31,17,27,0.381905198292345,0.0001,0.627698885196486,0
40,14,1,32,19,20,0.160140958825658,0.0001,0.393586727574644,0
40,14,1,33,19,33,0.702804376505497,0.0001,0.504613194714631,0
40,14,1,34,20,34,0.626667587760356,0.0001,0.673391469921829,0
40,14,1,35,21,22,0.647804049225653,0.0001,0.825032938888945,0
40,14,1,36,22,23,0.14402689692683,0.0001,0.657216625700855,0
40,14,1,37,22,35,0.699786144988733,0.0001,0.511859414851093,0
40,14,1,38,23,24,0.570393439277418,0.0001,0.984286168822853,0
40,14,1,39,23,36,0.628208015209796,0.0001,0.878895065786175,0
40,14,1,41,25,37,0.61678408546549,0.0001,0.892939769431372,0
40,14,1,42,26,27,0.179866729209814,0.0001,0.837881297349974,0
40,14,1,43,26,28,0.139071081159585,0.0001,0.44062725506071,0
40,14,1,44,26,29,0.222843926523473,0.0001,0.461075851094915,0
40,14,1,45,28,29,0.468827308700338,0.0001,0.213590005443912,0
40,14,1,46,29,38,0.575885889627258,0.0001,0.831987925084186,0
40,15,1,1,1,2,0.492349733410672,0.0001,0.562518936651203,0
40,15,1,2,1,39,0.196963583980769,0.0001,0.703106507154923,0
40,15,1,3,2,3,0.902026592491471,0.0510622829494899,0.0425191039084531,1
40,15,1,4,2,25,0.67888517638928,0.0001,0.812890889186447,0
40,15,1,5,2,30,0.487303258867697,0.0001,0.288057085536901,0
40,15,1,6,3,4,0.138584362920972,0.0001,0.840410874792101,0
40,15,1,7,3,18,0.234944932808579,0.0001,0.375902592713003,0
40,15,1,8,4,5,0.450581065077356,0.0001,0.62882996999273,0
40,15,1,9,4,14,0.46565034733597,0.0001,0.701550890078638,0
40,15,1,10,5,6,0.555340092999028,0.0001,0.509756710289154,0
40,15,1,11,5,8,0.43777641945737,0.0001,0.0215689689885753,0
40,15,1,12,6,7,0.586988110223421,0.0001,0.209550668732955,0
