initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
23,2,2,9,4,14,44.3884785018326,-44.3004182040553,44.3884785018326,500,0.0887769570036652,1,0,0,1,replayed_pf_result
23,2,2,10,5,6,-964.425157098913,966.552540183969,966.552540183969,1200,0.805460450153307,1,0,0,1,replayed_pf_result
23,2,2,11,5,8,385.48599356551,-384.108047661881,385.48599356551,900,0.428317770628345,1,0,0,1,replayed_pf_result
23,2,2,12,6,7,571.201625037618,-568.929941884128,571.201625037618,900,0.63466847226402,1,0,0,1,replayed_pf_result
23,2,2,13,6,11,0,0,0,480,0,1,0,0,1,replayed_pf_result
23,2,2,14,6,31,-1537.75416611982,1537.75416611982,1537.75416611982,1800,0.854307870066568,1,0,0,1,replayed_pf_result
23,2,2,15,7,8,335.129942065299,-334.603048130772,335.129942065299,900,0.372366602294777,1,0,0,1,replayed_pf_result
23,2,2,16,8,9,196.711096266429,-194.978807941966,196.711096266429,900,0.218567884740477,1,0,0,1,replayed_pf_result
23,2,2,17,9,39,188.478808023351,-188.095191438522,188.478808023351,900,0.209420897803723,1,0,0,1,replayed_pf_result
23,2,2,18,10,11,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,2,2,19,10,13,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,2,2,20,10,32,0,0,0,900,0,1,0,0,1,replayed_pf_result
23,2,2,21,12,11,0,0,0,500,0,1,0,0,1,replayed_pf_result
23,2,2,22,12,13,0,0,0,500,0,1,0,0,1,replayed_pf_result
23,2,2,23,13,14,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,2,2,24,14,15,44.3004182435171,-44.1732101716191,44.3004182435171,600,0.0738340304058619,1,0,0,1,replayed_pf_result
23,2,2,25,15,16,-275.826789813281,276.929221438054,276.929221438054,600,0.461548702396757,1,0,0,1,replayed_pf_result
23,2,2,26,16,17,172.316756854252,-172.101962197057,172.316756854252,600,0.287194594757086,1,0,0,1,replayed_pf_result
23,2,2,27,16,19,-446.623692294087,450.350394626549,450.350394626549,600,0.750583991044249,1,0,0,1,replayed_pf_result
23,2,2,28,16,21,-303.302833013418,304.083181714134,304.083181714134,600,0.506805302856889,1,0,0,1,replayed_pf_result
23,2,2,29,16,24,-28.31945298432,28.3355040331865,28.3355040331865,600,0.0472258400553108,1,0,0,1,replayed_pf_result
23,2,2,30,17,18,103.018490977365,-102.923829351618,103.018490977365,600,0.171697484962275,1,0,0,1,replayed_pf_result
23,2,2,31,17,27,69.0834712202365,-68.9954377392751,69.0834712202365,600,0.115139118700394,1,0,0,1,replayed_pf_result
23,2,2,32,19,20,144.143187569466,-143.987980876366,144.143187569466,900,0.160159097299407,1,0,0,1,replayed_pf_result
23,2,2,33,19,33,-594.493582197419,597.394063379972,597.394063379972,900,0.663771181533303,1,0,0,1,replayed_pf_result
23,2,2,34,20,34,-536.012019123344,538.920410571188,538.920410571188,900,0.598800456190209,1,0,0,1,replayed_pf_result
23,2,2,35,21,22,-578.083181714512,580.85897298488,580.85897298488,900,0.645398858872089,1,0,0,1,replayed_pf_result
23,2,2,36,22,23,25.1320970841992,-25.0939340525944,25.1320970841992,600,0.0418868284736653,1,0,0,1,replayed_pf_result
23,2,2,37,22,35,-605.991070070586,605.991070070586,605.991070070586,900,0.673323411189541,1,0,0,1,replayed_pf_result
23,2,2,38,23,24,339.516349551176,-336.935504031347,339.516349551176,600,0.565860582585293,1,0,0,1,replayed_pf_result
23,2,2,39,23,36,-561.92241549981,563.531328023238,563.531328023238,900,0.62614592002582,1,0,0,1,replayed_pf_result
23,2,2,40,25,26,157.331343459471,-156.560366081027,157.331343459471,600,0.262218905765785,1,0,0,1,replayed_pf_result
23,2,2,41,25,37,-552.287919340904,554.155912140793,554.155912140793,900,0.615728791267548,1,0,0,1,replayed_pf_result
23,2,2,42,26,27,212.757813232626,-212.004562258103,212.757813232626,600,0.354596355387711,1,0,0,1,replayed_pf_result
