initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0.00162212783452649,0.0103450359417667,6.62555560979126e-06,0.0030436090001912,5,0,1
1,2,0.00222648498579085,0.0104108072520677,4.3311665505358e-05,0.00342671477498912,5,0,1
1,3,0,0.00113098124619257,0,0.000226196249238513,1,0,1
1,4,0,0.00113098124619257,0,0.000226196249238513,1,0,1
1,5,0,0.00113098124619257,0,0.000226196249238513,1,0,1
2,1,0,0,0,0,1,0,1
2,2,7.7819712276105e-05,0.00026984704026452,6.82940948378195e-07,0.000100797823608243,5,0,1
2,3,0,0,0,0,1,0,1
2,4,0,0,0,0,1,0,1
2,5,0,0,0,0,1,0,1
3,1,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,1
3,3,0,0,0,0,1,0,1
3,4,0,0,0,0,1,0,1
3,5,0,0,0,0,1,0,1
4,1,0,0,0,0,1,0,1
4,2,0,0,0,0,1,0,1
4,3,0,0,0,0,1,0,1
4,4,0,0,0,0,1,0,1
4,5,0,0,0,0,1,0,1
5,1,0,0,0,0,1,0,1
5,2,0,0,0,0,1,0,1
5,3,0,0,0,0,1,0,1
5,4,0,0,0,0,1,0,1
5,5,0,0,0,0,1,0,1
6,1,0,0,0,0,1,0,1
6,2,0,0,0,0,1,0,1
6,3,0,0,0,0,1,0,1
6,4,0,0,0,0,1,0,1
6,5,0,0,0,0,1,0,1
7,1,0,0,0,0,1,0,1
7,2,0,0,0,0,1,0,1
7,3,0,0,0,0,1,0,1
7,4,0,0,0,0,1,0,1
7,5,0,0,0,0,1,0,1
8,1,0,0,0,0,1,0,1
8,2,1.58375164343204e-06,8.83084354267736e-05,3.91078286621001e-07,1.86901537287381e-05,3,1,1
8,3,0,0,0,0,1,0,1
8,4,0,0,0,0,1,0,1
8,5,0,0,0,0,1,0,1
9,1,0,0,0,0,1,0,1
9,2,0,0,0,0,1,0,1
9,3,7.83174803397438e-05,0.000229824655021014,3.75766403400683e-06,9.37069520148504e-05,3,0,1
9,4,0,0,0,0,1,0,1
9,5,0,0,0,0,1,0,1
10,1,2.04999500123738e-05,0.00040369234624424,0,9.30384392562722e-05,4,0,1
10,2,0.00279037248355811,0.18584003579649,0.0109184134308037,0.0410259133355937,3,0,1
10,3,0.00279037248355811,0.18584003579649,0.0109184134308037,0.0410259133355937,3,0,1
10,4,0,0.000963366369780509,0,0.000192673273956102,1,0,1
