initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"3","1",1,0,31,1,0,1,1.11378700057911,0,0,45,1
1,1,2,"40,42","1,3",1,0,31,1,0,2,1.3001732065106,0,0,44,2
1,1,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.13463463350224,0,0,35,1
1,1,4,"27","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.08150560389198,2,0.0142331145136021,34,1
1,1,5,"","1,3,14,27,40,42",11,612,39,1,2649.14455,3,1.16533887689793,8,0.0375849796053709,30,0
1,2,1,"3","1",1,0,31,1,0,1,1.11378700057911,0,0,45,1
1,2,2,"40,42","1,3",1,0,31,1,0,2,1.3001732065106,0,0,44,2
1,2,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.13463463350224,0,0,35,1
1,2,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.08150560389198,2,0.0142331145136021,34,1
1,2,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.03463053642409,10,0.0393162888172491,32,0
1,3,1,"","1",1,0,31,1,0,1,1.11378700057911,0,0,45,0
1,4,1,"","1",1,0,31,1,0,1,1.11378700057911,0,0,45,0
1,5,1,"","1",1,0,31,1,0,1,1.11378700057911,0,0,45,0
2,1,1,"","2",1,0,31,1,0,0,0.955033810314675,0,0,45,0
2,2,1,"3","2",1,0,31,1,0,0,0.955033810314675,0,0,45,1
2,2,2,"42","2,3",1,0,31,1,0,2,1.153491094287,0,0,44,1
2,2,3,"14","2,3,42",2,950.1,31,1,950.1,1,1.05116595289462,0,0,34,1
2,2,4,"16,17","2,3,14,42",11,9.2,39,1,1488.793,2,1.08150560389198,2,0.0142331145136021,33,2
2,2,5,"","2,3,14,16,17,42",13,999.45,32,1,2488.243,6,2.10925640621352,13,0.0804563802234464,31,0
2,3,1,"","2",1,0,31,1,0,0,0.955033810314675,0,0,45,0
2,4,1,"","2",1,0,31,1,0,0,0.955033810314675,0,0,45,0
2,5,1,"","2",1,0,31,1,0,0,0.955033810314675,0,0,45,0
3,1,1,"","3",1,0,31,1,0,0,0.80295157398254,0,0,45,0
3,2,1,"","3",1,0,31,1,0,0,0.80295157398254,0,0,45,0
3,3,1,"","3",1,0,31,1,0,0,0.80295157398254,0,0,45,0
3,4,1,"","3",1,0,31,1,0,0,0.80295157398254,0,0,45,0
3,5,1,"","3",1,0,31,1,0,0,0.80295157398254,0,0,45,0
4,1,1,"","4",1,0,31,1,0,0,0.791869196582766,0,0,45,0
4,2,1,"","4",1,0,31,1,0,0,0.791869196582766,0,0,45,0
4,3,1,"","4",1,0,31,1,0,0,0.791869196582766,0,0,45,0
4,4,1,"","4",1,0,31,1,0,0,0.791869196582766,0,0,45,0
4,5,1,"","4",1,0,31,1,0,0,0.791869196582766,0,0,45,0
5,1,1,"","5",2,0,31,1,0,0,0.831927425426279,0,0,45,0
5,2,1,"","5",2,0,31,1,0,0,0.831927425426279,0,0,45,0
5,3,1,"","5",2,0,31,1,0,0,0.831927425426279,0,0,45,0
5,4,1,"","5",2,0,31,1,0,0,0.831927425426279,0,0,45,0
5,5,1,"","5",2,0,31,1,0,0,0.831927425426279,0,0,45,0
6,1,1,"","6",1,0,31,1,0,0,0.789596400817363,0,0,45,0
6,2,1,"","6",1,0,31,1,0,0,0.789596400817363,0,0,45,0
6,3,1,"","6",1,0,31,1,0,0,0.789596400817363,0,0,45,0
6,4,1,"","6",1,0,31,1,0,0,0.789596400817363,0,0,45,0
6,5,1,"","6",1,0,31,1,0,0,0.789596400817363,0,0,45,0
7,1,1,"","7",1,0,31,1,0,0,0.790734340571356,0,0,45,0
7,2,1,"","7",1,0,31,1,0,0,0.790734340571356,0,0,45,0
7,3,1,"","7",1,0,31,1,0,0,0.790734340571356,0,0,45,0
7,4,1,"","7",1,0,31,1,0,0,0.790734340571356,0,0,45,0
7,5,1,"","7",1,0,31,1,0,0,0.790734340571356,0,0,45,0
8,1,1,"","8",1,0,31,1,0,0,0.951410317781808,0,0,45,0
8,2,1,"23","8",1,0,31,1,0,0,0.951410317781808,0,0,45,1
8,2,2,"3,13","8,23",1,0,31,1,0,3,1.67694487613538,0,0,44,2
8,2,3,"4,7,27,30,31,40,42","3,8,13,23",2,8.53,31,1,320.815,8,1.71450580625649,10,0.0787015826609874,37,7
8,2,4,"","3,4,7,8,13,23,27,30,31,40,42",12,3747.37,35,0,4723.9985,NaN,NaN,NaN,NaN,0,0
8,3,1,"","8",1,0,31,1,0,0,0.951410317781808,0,0,45,0
8,4,1,"","8",1,0,31,1,0,0,0.951410317781808,0,0,45,0
8,5,1,"","8",1,0,31,1,0,0,0.951410317781808,0,0,45,0
9,1,1,"","9",1,0,31,1,0,0,0.882543862252867,0,0,45,0
9,2,1,"","9",1,0,31,1,0,0,0.882543862252867,0,0,45,0
9,3,1,"13","9",1,0,31,1,0,0,0.882543862252867,0,0,45,1
9,3,2,"26","9,13",1,0,31,1,0,2,1.19253872478016,0,0,44,1
9,3,3,"","9,13,26",2,2167.63,31,1,2167.63,2,1.12600645500722,5,0.0106717846449301,24,0
9,4,1,"","9",1,0,31,1,0,0,0.882543862252867,0,0,45,0
