initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
35,1,3,3,2,3,1387.21415876321,-1351.97173393922,1387.21415876321,500,2.77442831752643,1,1.77442831752643,284.988698121747,1,replayed_after_load_shedding
35,2,3,3,2,3,1387.21415876321,-1351.97173393922,1387.21415876321,500,2.77442831752643,1,1.77442831752643,284.988698121747,1,replayed_after_load_shedding
35,3,3,3,2,3,1387.21415876321,-1351.97173393922,1387.21415876321,500,2.77442831752643,1,1.77442831752643,284.988698121747,1,replayed_after_load_shedding
35,4,3,3,2,3,1387.21415876321,-1351.97173393922,1387.21415876321,500,2.77442831752643,1,1.77442831752643,284.988698121747,1,replayed_after_load_shedding
35,5,3,3,2,3,1387.21415876321,-1351.97173393922,1387.21415876321,500,2.77442831752643,1,1.77442831752643,284.988698121747,1,replayed_after_load_shedding
10,2,2,23,13,14,1607.03021919748,-1578.01122749951,1607.03021919748,600,2.67838369866246,1,1.67838369866246,253.560885558088,1,replayed_pf_result
10,3,2,23,13,14,1607.03021919748,-1578.01122749951,1607.03021919748,600,2.67838369866246,1,1.67838369866246,253.560885558088,1,replayed_pf_result
10,2,2,19,10,13,1508.55148560279,-1497.23598759774,1508.55148560279,600,2.51425247600465,1,1.51425247600465,206.37019710219,1,replayed_pf_result
10,3,2,19,10,13,1508.55148560279,-1497.23598759774,1508.55148560279,600,2.51425247600465,1,1.51425247600465,206.37019710219,1,replayed_pf_result
10,2,2,9,4,14,-1206.46824993137,1222.53393038293,1222.53393038293,500,2.44506786076585,1,1.44506786076585,188.684996502017,1,replayed_pf_result
10,3,2,9,4,14,-1206.46824993137,1222.53393038293,1222.53393038293,500,2.44506786076585,1,1.44506786076585,188.684996502017,1,replayed_pf_result
46,2,3,3,2,3,1146.75134542818,-1124.05819146442,1146.75134542818,500,2.29350269085636,1,1.29350269085636,153.963881318797,1,replayed_pf_result
12,1,3,8,4,5,1291.60459771366,-1275.68136885399,1291.60459771366,600,2.15267432952277,1,1.15267432952277,126.093998445107,1,replayed_pf_result
10,2,2,13,6,11,1033.16554450368,-1024.87193428162,1033.16554450368,480,2.152428217716,1,1.152428217716,126.048647670355,1,replayed_pf_result
10,3,2,13,6,11,1033.16554450368,-1024.87193428162,1033.16554450368,480,2.152428217716,1,1.152428217716,126.048647670355,1,replayed_pf_result
35,1,3,1,1,2,1214.87487084533,-1136.26703632366,1214.87487084533,600,2.02479145140888,1,1.02479145140888,103.970969531877,1,replayed_after_load_shedding
35,2,3,1,1,2,1214.87487084533,-1136.26703632366,1214.87487084533,600,2.02479145140888,1,1.02479145140888,103.970969531877,1,replayed_after_load_shedding
35,3,3,1,1,2,1214.87487084533,-1136.26703632366,1214.87487084533,600,2.02479145140888,1,1.02479145140888,103.970969531877,1,replayed_after_load_shedding
35,4,3,1,1,2,1214.87487084533,-1136.26703632366,1214.87487084533,600,2.02479145140888,1,1.02479145140888,103.970969531877,1,replayed_after_load_shedding
35,5,3,1,1,2,1214.87487084533,-1136.26703632366,1214.87487084533,600,2.02479145140888,1,1.02479145140888,103.970969531877,1,replayed_after_load_shedding
37,4,3,3,2,3,986.362789292408,-972.574462098442,986.362789292408,500,1.97272557858482,1,0.972725578584816,95.7435598918426,1,replayed_after_load_shedding
46,2,3,1,1,2,1158.72669100976,-1093.31651940025,1158.72669100976,600,1.93121115168293,1,0.931211151682928,89.4836159516617,1,replayed_pf_result
39,1,3,3,2,3,950.749347004963,-938.609292871662,950.749347004963,500,1.90149869400993,1,0.901498694009926,85.1601898471115,1,replayed_after_load_shedding
12,1,3,9,4,14,-931.047155347392,939.421380296184,939.421380296184,500,1.87884276059237,1,0.878842760592368,81.9487995896144,1,replayed_pf_result
33,2,4,42,26,27,1126.37390642171,-1101.56490531616,1126.37390642171,600,1.87728984403618,1,0.877289844036175,81.731332713289,1,replayed_after_load_shedding
34,2,3,3,2,3,935.235318511843,-923.335414768713,935.235318511843,500,1.87047063702369,1,0.870470637023686,80.7803739494748,1,replayed_after_load_shedding
