initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,3,2,3,1.11378700057911,0.612041502606017,0.167770970289712,1
1,1,2,40,25,26,1.23534810840191,1,0.865074693263921,1
1,1,2,42,26,27,1.3001732065106,1,0.706729635488238,1
1,1,3,14,6,31,1.13463463350224,0.705855850760075,0.554921050936025,1
1,1,4,27,16,19,0.984423171379079,0.0922193741038498,0.0139308013021382,1
1,2,1,3,2,3,1.11378700057911,0.612041502606017,0.230907086463152,1
1,2,2,40,25,26,1.23534810840191,1,0.750286777536657,1
1,2,2,42,26,27,1.3001732065106,1,0.722669668937774,1
1,2,3,14,6,31,1.13463463350224,0.705855850760075,0.351076986678293,1
1,2,4,17,9,39,1.08150560389198,0.466775217513904,0.108073706314171,1
2,2,1,3,2,3,0.955033810314675,0.0775393882521803,0.0635099437931487,1
2,2,2,42,26,27,1.153491094287,0.790709924291519,0.527118579522685,1
2,2,3,14,6,31,1.05116595289462,0.330246788025796,0.280010870667937,1
2,2,4,16,8,9,1.04205484827803,0.28924681725115,0.0128360052138592,1
2,2,4,17,9,39,1.08150560389198,0.466775217513904,0.411319830248527,1
8,2,1,23,13,14,0.951410317781808,0.075729453732013,0.0555609422666967,1
8,2,2,3,2,3,1.67694487613538,1,0.947545398228014,1
8,2,2,13,6,11,1.3104961728198,1,0.583868487356998,1
8,2,3,4,2,25,1.31442318036292,1,0.842069572135892,1
8,2,3,7,3,18,1.01045118056811,0.147030312556474,0.0975370891888923,1
8,2,3,27,16,19,1.09391974403168,0.522638848142544,0.487035368606632,1
8,2,3,30,17,18,1.11714403084142,0.627148138786399,0.0966429289106283,1
8,2,3,31,17,27,1.22737058737055,1,0.641910379624237,1
8,2,3,40,25,26,1.64546366395818,1,0.424530532708647,1
8,2,3,42,26,27,1.71450580625649,1,0.7232663153952,1
9,3,1,13,6,11,0.882543862252867,0.0413306591953068,0.00614942565139032,1
9,3,2,26,16,17,1.19253872478016,0.966424261510734,0.138968365991012,1
10,1,1,19,10,13,0.946511169067063,0.0732823289489982,0.00975948530259074,1
10,1,2,12,6,7,1.47905796637971,1,0.797418011997192,1
10,1,2,15,7,8,1.17228387722285,0.875277447502826,0.0111145327666723,1
10,1,3,18,10,11,1.02421189590503,0.208953531572626,0.0722450554532247,1
10,2,1,12,6,7,1.10158865998546,0.55714896993456,0.2943289503587,1
10,2,2,8,4,5,1.27529124432114,1,0.44443652864247,1
10,2,2,9,4,14,2.48900879169334,1,0.373218623300456,1
10,2,2,13,6,11,2.19095228994934,1,0.162256083627891,1
10,2,2,18,10,11,1.51073224223617,1,0.693435542494758,1
10,2,2,19,10,13,2.63924560624286,1,0.293996128086854,1
10,2,2,23,13,14,2.73881024562463,1,0.327866539720095,1
10,3,1,12,6,7,1.10158865998546,0.55714896993456,0.00415997415460834,1
10,3,2,8,4,5,1.27529124432114,1,0.335659454216203,1
10,3,2,9,4,14,2.48900879169334,1,0.250920481975856,1
10,3,2,13,6,11,2.19095228994934,1,0.966756913691788,1
10,3,2,18,10,11,1.51073224223617,1,0.985872336920769,1
10,3,2,19,10,13,2.63924560624286,1,0.6981611872613,1
10,3,2,23,13,14,2.73881024562463,1,0.40465437384752,1
11,2,1,12,6,7,1.01435490422178,0.164597068998016,0.0846186280774447,1
11,2,2,1,1,2,1.25311279514577,1,0.326294604446601,1
11,2,2,27,16,19,1.05598309232582,0.351923915466194,0.223641303430977,1
12,1,1,11,5,8,1.00892421380618,0.140158962127801,0.128020233167981,1
12,1,2,1,1,2,1.25311279514577,1,0.0355470038095319,1
12,1,2,13,6,11,1.06756696513988,0.404051343129443,0.184361860311876,1
