initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,5,0.0269420274661914,0.759037123674697,1.88684075998282,0.227589916849193,0.878308409571221
39,0.95,5,0.0233252961526365,0.777749415195796,1.13525095455467,0.213667373159329,0.736433314660277
46,0.95,5,0.0217003878813293,0.69554986784944,1.37222863616811,0.115173027627025,0.714810253468691
37,0.95,5,0.026313030716008,0.731256845367056,1.02067440018535,0.210844651546279,0.685057917566559
34,0.95,5,0.00131040989621554,0.692827222535788,0.89610336028303,0.158607241200439,0.626638453818167
33,0.95,5,0.00131040989621554,0.594702585290276,1.07713112019923,0.206106568354075,0.613469088884827
8,0.95,5,0.00178215745885313,0.7553285536349,0.71450580625649,0.0787015826609874,0.611838609964435
12,0.95,5,0.0137855121081874,0.485508607774258,1.15427112595459,0.154793512908784,0.55311809243723
10,0.95,5,0.0305063423838977,0.202267905081841,1.73881024562463,0.244456059502701,0.518014004074571
23,0.95,5,0.0227487157983017,0.523179512106207,0.72247027144287,0.123157944490319,0.483033350450362
2,0.95,5,0.0305063423838977,0.397849615380311,1.10925640621352,0.0804563802234464,0.47665232651558
14,0.95,5,0.0197609812349303,0.397849615380311,1.10925640621352,0.0804563802234464,0.47665232651558
1,0.95,5,0.0229583813816962,0.423576451457653,1.03463053642409,0.0393162888172491,0.46893523592286
11,0.95,5,0.0296152636544711,0.567053418246531,0.32152260759824,0.154793512908784,0.435495275049323
38,0.95,5,0.0197609812349303,0.375565817055017,0.66423573349764,0.118378706901113,0.381862378312761
42,0.95,5,0.0316070866967187,0.434878873978092,0.34343426291918,0.0155193297444656,0.332718042919584
9,0.95,5,0.0322884998427508,0.346586230439239,0.19253872478016,0.0106717846449301,0.248593840148561
13,0.95,5,0.026313030716008,0.00136387692809506,0.34414722933376,0.0207482282139202,0.0737974176663931
19,0.95,5,0.0359052311563057,0.00136387692809506,0.34414722933376,0.0207482282139202,0.0737974176663931
32,0.95,5,0.0269944438620401,0.10872641396303,0.02210314365898,0,0.069656477109614
28,0.95,5,0.0247929552363979,0.0833835660025295,0.0835052495620801,0,0.0667311895139337
27,0.95,5,0.000576580354334836,0.10872641396303,0,0,0.065235848377818
18,0.95,5,0.0116888562742426,0,0.0548868923202299,0,0.010977378464046
3,0.95,5,0.0198133976307789,0,0,0,0
4,0.95,5,0.0233252961526365,0,0,0,0
5,0.95,5,0.0250026208197924,0,0,0,0
6,0.95,5,0.0287241849250446,0,0,0,0
7,0.95,5,0.0227487157983017,0,0,0,0
15,0.95,5,0.00120557710451829,0,0,0,0
16,0.95,5,0.00120557710451829,0,0,0,0
17,0.95,5,0.0359052311563057,0,0,0,0
20,0.95,5,0.0289862669042877,0,0,0,0
21,0.95,5,0.0223818010273614,0,0,0,0
22,0.95,5,0.0217003878813293,0,0,0,0
24,0.95,5,0.0197609812349303,0,0,0,0
25,0.95,5,0.0245308732571548,0,0,0,0
26,0.95,5,0.0160394171296782,0,0,0,0
29,0.95,5,0.0314498375091729,0,0,0,0
30,0.95,5,0.0340706573016039,0,0,0,0
31,0.95,5,0.0305063423838977,0,0,0,0
36,0.95,5,0.0305063423838977,0,0,0,0
40,0.95,5,0.0256840339658245,0,0,0,0
41,0.95,5,0.02395429290282,0,0,0,0
43,0.95,5,0.0250026208197924,0,0,0,0
44,0.95,5,0.00131040989621554,0,0,0,0
45,0.95,5,0.0236922109235769,0,0,0,0
