policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
constant_total_generation_dispatch,wind_speed_12_00,1,1,2,0.281991030377074,0.001536124438,0.000437124438,0.001099,0,0.000438,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,2,1,39,0.0932034332759116,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,3,2,3,0.619235412411783,0.001476244378,0.000377244378,0.001099,0,0.000378,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,4,2,25,0.364426594118717,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,5,2,30,0.340939522128038,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,6,3,4,0.198742883723213,0.001645904548,0.000546904548,0.001099,0,0.000548,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,7,3,18,0.0760943235934401,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,8,4,5,0.541305679029278,0.001132932034,3.3932034e-05,0.001099,0,3.4e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,9,4,14,0.474979161296951,0.001713768616,0.000614768616,0.001099,0,0.000616,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,10,5,6,0.570829054695246,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,11,5,8,0.398412328575692,0.001662870565,0.000563870565,0.001099,0,0.000565,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,12,6,7,0.558754572607144,0.001361474263,0.000262474263,0.001099,0,0.000263,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,13,6,11,0.462638752378874,0.001599996502,0.000500996502,0.001099,0,0.000502,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,14,6,31,0.578278794033637,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,15,7,8,0.285153217252711,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,16,8,9,0.149089962992815,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
constant_total_generation_dispatch,wind_speed_12_00,17,9,39,0.156378543268684,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
