policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
wind_plus_redispatch_current,wind_speed_12_00,1,1,2,0.465651558651219,0.001536124438,0.000437124438,0.001099,0,0.000438,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,2,1,39,0.182769000806128,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,3,2,3,0.663143369556781,0.001476244378,0.000377244378,0.001099,0,0.000378,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,4,2,25,0.385060408097189,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,5,2,30,0.479447226564725,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,6,3,4,0.161411054540134,0.001645904548,0.000546904548,0.001099,0,0.000548,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,7,3,18,0.0400458421237814,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,8,4,5,0.437595528599761,0.001132932034,3.3932034e-05,0.001099,0,3.4e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,9,4,14,0.507730251311546,0.001713768616,0.000614768616,0.001099,0,0.000616,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,10,5,6,0.55593549599975,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,11,5,8,0.447400818449299,0.001662870565,0.000563870565,0.001099,0,0.000565,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,12,6,7,0.594913648352415,0.001361474263,0.000262474263,0.001099,0,0.000263,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,13,6,11,0.542326082018017,0.001599996502,0.000500996502,0.001099,0,0.000502,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,14,6,31,0.563039215095556,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,15,7,8,0.320925923233413,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,16,8,9,0.213761940160694,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,17,9,39,0.207363298074915,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,18,10,11,0.470617429814872,0.001321554223,0.000222554223,0.001099,0,0.000223,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,19,10,13,0.606843808620353,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,20,10,32,0.755487293779864,0.001650894553,0.000551894553,0.001099,0,0.000553,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,21,12,11,0.0904141497165131,0.001525146427,0.000426146427,0.001099,0,0.000427,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,22,12,13,0.0908706516547356,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,23,13,14,0.590608340556231,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,24,14,15,0.180673108007736,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,25,15,16,0.412424361937624,0.001566064468,0.000467064468,0.001099,0,0.000468,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,26,16,17,0.391379764896712,0.001404388306,0.000305388306,0.001099,0,0.000306,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,27,16,19,0.789325382060708,0.001109978011,1.0978011e-05,0.001099,0,1.1e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,28,16,21,0.529790070456695,0.001571054473,0.000472054473,0.001099,0,0.000473,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,29,16,24,0.0922662765385709,0.0016978006,0.0005988006,0.001099,0,0.0006,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,30,17,18,0.248188370455183,0.00174770065,0.00064870065,0.001099,0,0.00065,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,31,17,27,0.156721692116342,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,32,19,20,0.160096421825239,0.001612970515,0.000513970515,0.001099,0,0.000515,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,33,19,33,0.700671982546058,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,34,20,34,0.625788510745983,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,35,21,22,0.647291269525951,0.001611972514,0.000512972514,0.001099,0,0.000514,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,36,22,23,0.143621897384132,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,37,22,35,0.697902502396123,0.001599996502,0.000500996502,0.001099,0,0.000502,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,38,23,24,0.571206137954613,0.001475246377,0.000376246377,0.001099,0,0.000377,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,39,23,36,0.627900794085426,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
wind_plus_redispatch_current,wind_speed_12_00,40,25,26,0.244785993150659,0.00158802049,0.00048902049,0.001099,0,0.00049,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
