initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.29526460980635,0.0368211904620486,7,1,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,0.123889252191768,full_event_available,bernoulli_full_event,4,0,0.000438,5.42634924599944e-05,0.542634924599944
1,2,4,load_loss_threshold,1940.206,0.310223001072874,1.29526460980635,0.0368211904620486,7,1,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,0.123889252191768,full_event_available,bernoulli_full_event,4,0,0.000438,5.42634924599944e-05,0.542634924599944
1,3,5,max_depth_reached,3573.34105,0.571347879754982,2.25672554662428,0.110579234947298,8,1,0.571347879754982,6.28362773312141,1.87984699410406,1.97550367329808,0.0431721035263885,full_event_available,bernoulli_full_event,5,0,0.000438,1.89093813445581e-05,0.189093813445581
1,4,5,max_depth_reached,4527.967,0.723984727136674,1.48343813808783,0.043153729722846,13,0,1,1,1,1,0.00506733530670719,full_event_available,bernoulli_full_event,5,0,0.000438,2.21949286433775e-06,0.0221949286433775
1,5,5,max_depth_reached,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,13,0,1,1,1,1,0.143818495155513,full_event_available,bernoulli_full_event,5,0,0.000438,6.29925008781146e-05,0.629925008781146
1,6,4,load_loss_threshold,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,8,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,0.0926618845435501,full_event_available,bernoulli_full_event,4,0,0.000438,4.0585905430075e-05,0.40585905430075
1,7,4,load_loss_threshold,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,0.161625612565694,full_event_available,bernoulli_full_event,4,0,0.000438,7.07920183037742e-05,0.707920183037742
1,8,4,load_loss_threshold,3125.09,0.499676219134889,1.5882884360641,0.0359892493484703,13,0,1,1,1,1,0.000333090396156982,full_event_available,bernoulli_full_event,4,0,0.000438,1.45893593516758e-07,0.00145893593516758
1,9,5,max_depth_reached,4923.04,0.787153654406697,1.3422041053345,0.0319524045226984,14,1,0.787153654406697,0,0,0.472292192644018,0.0693885678507055,full_event_available,bernoulli_full_event,5,0,0.000438,3.0392192718609e-05,0.30392192718609
1,10,4,load_loss_threshold,1940.206,0.310223001072874,1.29526460980635,0.0368211904620486,7,1,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,0.123889252191768,full_event_available,bernoulli_full_event,4,0,0.000438,5.42634924599944e-05,0.542634924599944
2,1,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.708588635025546,full_event_available,bernoulli_full_event,1,0,0.000582,0.000412398585584868,4.12398585584868
2,2,4,load_loss_threshold,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,7,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,0.0513059155115741,full_event_available,bernoulli_full_event,4,0,0.000582,2.98600428277361e-05,0.298600428277361
2,3,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.708588635025546,full_event_available,bernoulli_full_event,1,0,0.000582,0.000412398585584868,4.12398585584868
