initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,20,0.0269420274661914,0.787103288494347,1.92201136553453,0.227589916849193,0.902182229573353
10,0.95,20,0.0305063423838977,0.677890963395974,1.86929069859895,0.244456059502701,0.829483929657915
12,0.95,20,0.0137855121081874,0.567053418246531,1.86929069859895,0.244456059502701,0.762981402568249
37,0.95,20,0.026313030716008,0.751431127412967,1.07921432019063,0.197707858373983,0.706243112160703
1,0.95,20,0.0229583813816962,0.606270955817103,1.30186386560645,0.193179834433247,0.662771313498201
34,0.95,20,0.00131040989621554,0.59344779453266,1.30982562078903,0.090455745504206,0.636124949978243
28,0.95,20,0.0247929552363979,0.580160947071022,1.19799961134304,0.199992902465965,0.627695071004414
23,0.95,20,0.0227487157983017,0.713841592010527,0.843753505712,0.151639768829847,0.627383610114686
33,0.95,20,0.00131040989621554,0.622539865019355,1.05531512676309,0.212404606639505,0.627067865692132
46,0.95,20,0.0217003878813293,0.554307868434643,1.00873764000014,0.155462474280752,0.565424743916964
38,0.95,20,0.0197609812349303,0.549169122338002,0.92014609656502,0.212404606639498,0.556011614043705
14,0.95,20,0.0197609812349303,0.488250599993924,1.13227134347367,0.117476258381235,0.542899880367335
39,0.95,20,0.0233252961526365,0.46392377638814,1.16604189725827,0.123499393334774,0.536262523951493
11,0.95,20,0.0296152636544711,0.485508607774258,0.62798757848989,0.154793512908784,0.44786138294429
20,0.95,20,0.0289862669042877,0.393825019226987,0.8665926665227,0.135725147864411,0.436758574413614
18,0.95,20,0.0116888562742426,0.470567463940405,0.56843411551039,0.155402927211995,0.42710788690872
5,0.95,20,0.0250026208197924,0.419319404626948,0.61507045084047,0.161267259625704,0.406859184869404
40,0.95,20,0.0256840339658245,0.488250599993924,0.47026009130941,0.0914034558875018,0.405283069435737
27,0.95,20,0.000576580354334836,0.434878873978092,0.65528519444189,0.0664476091454318,0.40527388510432
41,0.95,20,0.02395429290282,0.311414010997357,0.54853224136731,0.129610381033688,0.322476931078614
42,0.95,20,0.0316070866967187,0.396445125938765,0.36256290942558,0.0459797088864897,0.319575599225673
19,0.95,20,0.0359052311563057,0.00136387692809506,0.31584492011104,0.0150833618756376,0.0670039825541926
32,0.95,20,0.0269944438620401,0.10872641396303,0.00757036159227997,0,0.066749920696274
13,0.95,20,0.026313030716008,0.00136387692809506,0.02749216731191,0,0.00631675961923903
2,0.95,20,0.0305063423838977,0,0,0,0
3,0.95,20,0.0198133976307789,0,0,0,0
4,0.95,20,0.0233252961526365,0,0,0,0
6,0.95,20,0.0287241849250446,0,0,0,0
7,0.95,20,0.0227487157983017,0,0,0,0
8,0.95,20,0.00178215745885313,0,0,0,0
9,0.95,20,0.0322884998427508,0,0,0,0
15,0.95,20,0.00120557710451829,0,0,0,0
16,0.95,20,0.00120557710451829,0,0,0,0
17,0.95,20,0.0359052311563057,0,0,0,0
21,0.95,20,0.0223818010273614,0,0,0,0
22,0.95,20,0.0217003878813293,0,0,0,0
24,0.95,20,0.0197609812349303,0,0,0,0
25,0.95,20,0.0245308732571548,0,0,0,0
26,0.95,20,0.0160394171296782,0,0,0,0
29,0.95,20,0.0314498375091729,0,0,0,0
30,0.95,20,0.0340706573016039,0,0,0,0
31,0.95,20,0.0305063423838977,0,0,0,0
36,0.95,20,0.0305063423838977,0,0,0,0
43,0.95,20,0.0250026208197924,0,0,0,0
44,0.95,20,0.00131040989621554,0,0,0,0
45,0.95,20,0.0236922109235769,0,0,0,0
