initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.00287709090454168,0.21648148447809,0.0125103730069611,0.0475246260397353
35,0.95,20,NaN,0.00284599359492895,0.0351253644028271,0.00124974582529362,0.00898261820258152
1,0.95,20,NaN,0.0038124811983541,0.0163286102712873,0.00023612604879188,0.00560043598302829
14,0.95,20,NaN,0.00117656037233741,0.0128787410105235,0.000508275310210674,0.00338333948754929
32,0.95,20,NaN,0.00482791050769713,0,0,0.00289674630461828
11,0.95,20,NaN,0.00264894682711123,0.00302519689455326,0.00204722931991275,0.00260385333915994
12,0.95,20,NaN,0.000911093453149954,0.00812235197335235,0.000704135398785343,0.00231195354631751
23,0.95,20,NaN,0.000499089026208827,0.00752856724998469,0.000654311865892112,0.00193602923890066
20,0.95,20,NaN,0.000194108203887564,0.00594682670267023,0.00264740642106261,0.00183531154707911
37,0.95,20,NaN,0.00029525653478917,0.00313187389273506,0.000245885800075132,0.000852705859435541
46,0.95,20,NaN,0.000255936111362679,0.00287282311604427,0.000193411720258829,0.000766808634078227
28,0.95,20,NaN,0.000771710540659972,0.00114047078878055,2.73728626792288e-05,0.000696595054687939
38,0.95,20,NaN,0.000581193121314074,0.00110784409575991,4.46941881227517e-06,0.000571178575702882
40,0.95,20,NaN,0.000391936779030018,0.000754213554836756,0.000139284056386758,0.000413861589662714
42,0.95,20,NaN,2.11504999006385e-05,0.000845635004310058,9.52963213861206e-07,0.000182007893445167
41,0.95,20,NaN,2.32737393640159e-05,0.000765925857776128,1.32114811130402e-05,0.000169791711396243
27,0.95,20,NaN,9.99805322908833e-05,2.5116944967186e-05,4.09296277884362e-07,6.50935676235441e-05
33,0.95,20,NaN,2.33781828227754e-05,0.000190520657893278,2.5437870849842e-05,5.72186154422893e-05
18,0.95,20,NaN,1.63665245377312e-05,0.000101530257612587,6.53971541114107e-05,4.32053970674383e-05
39,0.95,20,NaN,4.46239944896897e-06,0.000141685471006203,1.85162360394112e-05,3.47177810785041e-05
34,0.95,20,NaN,1.41573318393067e-06,0.000136974948582736,5.5031013601811e-06,2.93450498989419e-05
19,0.95,20,NaN,1.48880164313782e-06,0.000109404547012846,1.64142181814417e-05,2.60570340247401e-05
5,0.95,20,NaN,1.65487051107396e-06,7.09963326337189e-05,1.83163121997041e-07,1.52288214577876e-05
13,0.95,20,NaN,3.33724960730507e-06,2.06768600932582e-05,0,6.13772178303468e-06
2,0.95,20,NaN,0,0,0,0
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
8,0.95,20,NaN,0,0,0,0
9,0.95,20,NaN,0,0,0,0
15,0.95,20,NaN,0,0,0,0
16,0.95,20,NaN,0,0,0,0
17,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
