initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
44,8,1,21,12,11,0.0869553063816161,0.0001,0.594906306554266,0
44,8,1,22,12,13,0.0933158083408978,0.0001,0.171426769150551,0
44,8,1,23,13,14,0.530778622451323,0.0001,0.449330790586942,0
44,8,1,24,14,15,0.10560633044482,0.0001,0.577588040510537,0
44,8,1,25,15,16,0.514860850954986,0.0001,0.851136374491252,0
44,8,1,26,16,17,0.376439790784819,0.0001,0.359348530742724,0
44,8,1,27,16,19,0.766087720716572,0.0001,0.572576214913058,0
44,8,1,28,16,21,0.551704139086483,0.0001,0.65106217685182,0
44,8,1,29,16,24,0.184220927713479,0.0001,0.958007677412869,0
44,8,1,30,17,18,0.3306141603101,0.0001,0.922817265878866,0
44,8,1,31,17,27,0.061128521883552,0.0001,0.910321081566658,0
44,8,1,32,19,20,0.19481426941237,0.0001,0.160545331814728,0
44,8,1,33,19,33,0.713958877452187,0.0001,0.770671479205502,0
44,8,1,34,20,34,0.595308093226739,0.0001,0.482236859305234,0
44,8,1,35,21,22,0.686849042238475,0.0001,0.840313263076284,0
44,8,1,36,22,23,0.125709297029034,0.0001,0.660709100624557,0
44,8,1,37,22,35,0.762236652778411,0.0001,0.331025369172135,0
44,8,1,38,23,24,0.589788961643542,0.0001,0.89954048750925,0
44,8,1,39,23,36,0.633083935314736,0.0001,0.212525913678199,0
44,8,1,40,25,26,0.167154598161175,0.0001,0.504659408023097,0
44,8,1,41,25,37,0.600353244888963,0.0001,0.693137565221994,0
44,8,1,42,26,27,0.4320757002861,0.0001,0.875975115278601,0
44,8,1,43,26,28,0.560560818327085,0.0001,0.751242956413087,0
44,8,1,45,28,29,0.902317068704068,0.0512073758176819,0.100803392675433,0
44,8,1,46,29,38,0.698316847106105,0.0001,0.841707349128565,0
44,9,1,1,1,2,0.294238678736774,0.0001,0.712783550905006,0
44,9,1,2,1,39,0.102780606014954,0.0001,0.115292821282794,0
44,9,1,3,2,3,0.667262372282854,0.0001,0.205171298680797,0
44,9,1,4,2,25,0.54149843794197,0.0001,0.853818701137363,0
44,9,1,5,2,30,0.341617961972258,0.0001,0.281385794115006,0
44,9,1,6,3,4,0.261947655744251,0.0001,0.610265104341076,0
44,9,1,7,3,18,0.0869573159631371,0.0001,0.234893273202824,0
44,9,1,8,4,5,0.333508018287893,0.0001,0.71901894525845,0
44,9,1,9,4,14,0.539447829456195,0.0001,0.452843526958501,0
44,9,1,10,5,6,0.451971825410533,0.0001,0.960487443095591,0
44,9,1,11,5,8,0.380517096280577,0.0001,0.335548688809922,0
44,9,1,12,6,7,0.51294930108657,0.0001,0.0234072477601642,0
44,9,1,13,6,11,0.674630472896379,0.0001,0.0860368774451499,0
44,9,1,14,6,31,0.393903810510213,0.0001,0.517687264156378,0
44,9,1,15,7,8,0.2440542245787,0.0001,0.953509027537815,0
44,9,1,16,8,9,0.154078239291549,0.0001,0.145678218722188,0
44,9,1,17,9,39,0.109739144598259,0.0001,0.607163025292316,0
44,9,1,18,10,11,0.558633571950333,0.0001,0.918516837168194,0
44,9,1,19,10,13,0.54345045879835,0.0001,0.325761722273308,0
44,9,1,20,10,32,0.760027609802276,0.0001,0.70565764562562,0
44,9,1,21,12,11,0.0869553063816161,0.0001,0.550070892925158,0
44,9,1,22,12,13,0.0933158083408978,0.0001,0.00524292723611686,0
44,9,1,23,13,14,0.530778622451323,0.0001,0.260277370407754,0
44,9,1,24,14,15,0.10560633044482,0.0001,0.489126522543224,0
44,9,1,25,15,16,0.514860850954986,0.0001,0.818409435802813,0
44,9,1,26,16,17,0.376439790784819,0.0001,0.69729205366082,0
44,9,1,27,16,19,0.766087720716572,0.0001,0.804472799940181,0
44,9,1,28,16,21,0.551704139086483,0.0001,0.48926945774911,0
44,9,1,29,16,24,0.184220927713479,0.0001,0.0972088009979863,0
44,9,1,30,17,18,0.3306141603101,0.0001,0.99552446756801,0
44,9,1,31,17,27,0.061128521883552,0.0001,0.585429928823605,0
44,9,1,32,19,20,0.19481426941237,0.0001,0.507155821707138,0
44,9,1,33,19,33,0.713958877452187,0.0001,0.265909896925956,0
44,9,1,34,20,34,0.595308093226739,0.0001,0.442923790254903,0
44,9,1,35,21,22,0.686849042238475,0.0001,0.625961070575266,0
44,9,1,36,22,23,0.125709297029034,0.0001,0.337465149725745,0
44,9,1,37,22,35,0.762236652778411,0.0001,0.0274744402963017,0
44,9,1,38,23,24,0.589788961643542,0.0001,0.34727826823907,0
44,9,1,39,23,36,0.633083935314736,0.0001,6.62015279135897e-05,1
44,9,1,40,25,26,0.167154598161175,0.0001,0.204353220948609,0
44,9,1,41,25,37,0.600353244888963,0.0001,0.513167033959605,0
44,9,1,42,26,27,0.4320757002861,0.0001,0.414873988755777,0
44,9,1,43,26,28,0.560560818327085,0.0001,0.268612182799294,0
44,9,1,45,28,29,0.902317068704068,0.0512073758176819,0.0230123065395305,1
44,9,1,46,29,38,0.698316847106105,0.0001,0.958030888935708,0
44,9,2,1,1,2,0.070625388775255,0.0001,0.0442886566550739,0
44,9,2,2,1,39,0.107773164875636,0.0001,0.988437189607737,0
44,9,2,3,2,3,0.598078169885301,0.0001,0.775477151645638,0
44,9,2,4,2,25,0.116277326019189,0.0001,0.39771390879356,0
44,9,2,5,2,30,0.369627172071232,0.0001,0.163473044584998,0
44,9,2,6,3,4,0.985728848662006,0.0928715599066719,0.709856916705542,0
44,9,2,7,3,18,0.545812862209795,0.0001,0.590887216820738,0
44,9,2,8,4,5,1.27294162823351,1,0.413572590084189,1
44,9,2,9,4,14,0.362540417186789,0.0001,0.949475046392995,0
44,9,2,10,5,6,0.938831808214135,0.0694464882029602,0.237572964842669,0
44,9,2,11,5,8,0.407887854743966,0.0001,0.504169320486084,0
44,9,2,12,6,7,0.654313222367228,0.0001,0.0747395766873185,0
44,9,2,13,6,11,0.446065125769664,0.0001,0.810971214202952,0
44,9,2,14,6,31,1.10558940674751,0.575152330363809,0.0302989293660821,1
44,9,2,15,7,8,0.392815817735937,0.0001,0.661515021635132,0
44,9,2,16,8,9,0.31597800490929,0.0001,0.338091708963028,0
44,9,2,17,9,39,0.254919451787399,0.0001,0.305381268353904,0
44,9,2,18,10,11,0.389784227852149,0.0001,0.0498341025655287,0
44,9,2,19,10,13,1.14549393789334,0.754722720520038,0.0581540266538304,1
44,9,2,20,10,32,0.857206279679075,0.0286745366996977,0.351675183023379,0
44,9,2,21,12,11,0.110702438572329,0.0001,0.144137036593298,0
44,9,2,22,12,13,0.120723171146623,0.0001,0.594168437772909,0
44,9,2,23,13,14,1.18785235334024,0.945335590031093,0.0235106489577392,1
44,9,2,24,14,15,0.929859862585265,0.0649650013613398,0.616158897625768,0
44,9,2,25,15,16,0.618097056035185,0.0001,0.446626506403092,0
44,9,2,26,16,17,0.263279522398994,0.0001,0.986526180564468,0
44,9,2,27,16,19,0.792649524369332,0.0001,0.981835284740023,0
44,9,2,28,16,21,0.126401854810532,0.0001,0.547847492651515,0
