initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
10,9,1,17,9,39,0.183389593559288,0.0001,0.33672460968157,0
10,9,1,18,10,11,0.212605833215636,0.0001,0.241456780758608,0
10,9,1,19,10,13,0.92516831848224,0.0626215750818787,0.165625079494511,0
10,9,1,20,10,32,0.772063687772024,0.0001,0.903696348766249,0
10,9,1,21,12,11,0.109748918253268,0.0001,0.605876595767701,0
10,9,1,22,12,13,0.0918968916160071,0.0001,0.724090097281393,0
10,9,1,23,13,14,0.937208613021889,0.0686357022044336,0.428028913379605,0
10,9,1,24,14,15,0.204560084613755,0.0001,0.37959920753031,0
10,9,1,25,15,16,0.403026385295804,0.0001,0.489726652698027,0
10,9,1,26,16,17,0.434781540713799,0.0001,0.0473335600827848,0
10,9,1,27,16,19,0.797781886308989,0.0001,0.0319894193815716,0
10,9,1,28,16,21,0.533811182408994,0.0001,0.308979980154844,0
10,9,1,29,16,24,0.101470586887143,0.0001,0.948488172320754,0
10,9,1,30,17,18,0.303212290368712,0.0001,0.0286433399523782,0
10,9,1,31,17,27,0.152091444894783,0.0001,0.702016464390805,0
10,9,1,32,19,20,0.165594351435852,0.0001,0.229454084905329,0
10,9,1,33,19,33,0.710574178981209,0.0001,0.559164021151572,0
10,9,1,34,20,34,0.621874738846043,0.0001,0.787617259724204,0
10,9,1,35,21,22,0.653487581412879,0.0001,0.185630932857708,0
10,9,1,36,22,23,0.145258102136113,0.0001,0.131508601185464,0
10,9,1,37,22,35,0.70948466226085,0.0001,0.590572780365287,0
10,9,1,38,23,24,0.574261448514409,0.0001,0.109580879320746,0
10,9,1,39,23,36,0.628113304664778,0.0001,0.417835836702447,0
10,9,1,40,25,26,0.214705827597475,0.0001,0.698703682688462,0
10,9,1,41,25,37,0.614988140899364,0.0001,0.296716617490377,0
10,9,1,42,26,27,0.368365099757062,0.0001,0.628768946951299,0
10,9,1,43,26,28,0.158672116991477,0.0001,0.640871225468618,0
10,9,1,44,26,29,0.244003859983392,0.0001,0.752796909457938,0
10,9,1,45,28,29,0.488894375547092,0.0001,0.836789860800931,0
10,9,1,46,29,38,0.59545202241001,0.0001,0.0427770572644409,0
10,9,2,1,1,2,0.735312662633378,0.0001,0.290095993663184,0
10,9,2,2,1,39,0.348064492028995,0.0001,0.775412614513207,0
10,9,2,3,2,3,0.682719944627573,0.0001,0.783542380455472,0
10,9,2,4,2,25,0.546238876607642,0.0001,0.363106182478973,0
10,9,2,5,2,30,0.51601531857225,0.0001,0.0201208513876894,0
10,9,2,6,3,4,0.668730918761548,0.0001,0.0969734858455007,0
10,9,2,7,3,18,0.344075182574541,0.0001,0.0263855569403415,0
10,9,2,8,4,5,1.24992028144373,1,0.0586556614823138,1
10,9,2,9,4,14,2.4403137652207,1,0.570836227179918,1
10,9,2,11,5,8,0.814753428554341,0.00746933756289351,0.847277238600142,0
10,9,2,13,6,11,2.06830460995588,1,0.665856520441706,1
10,9,2,14,6,31,0.604844330803314,0.0001,0.15249006525272,0
10,9,2,15,7,8,0.276035513838381,0.0001,0.0624496084445646,0
10,9,2,16,8,9,0.33155875693176,0.0001,0.435040626344974,0
10,9,2,17,9,39,0.259265108299016,0.0001,0.416198931868313,0
10,9,2,18,10,11,1.42289595624873,1,0.500917334824913,1
10,9,2,19,10,13,2.55722491863152,1,0.961529731929854,1
10,9,2,20,10,32,0.952477236002445,0.0762623793832211,0.121956195394269,0
10,9,2,21,12,11,0.279574664177782,0.0001,0.67663276359708,0
10,9,2,22,12,13,0.21564607121131,0.0001,0.911823286134831,0
10,9,2,23,13,14,2.65592435928679,1,0.875106162238264,1
10,9,2,24,14,15,0.639092978481324,0.0001,0.0381905318288887,0
10,9,2,25,15,16,0.578357750089532,0.0001,0.0661032759036584,0
10,9,2,26,16,17,0.776748572066627,0.0001,0.729471480126948,0
10,9,2,27,16,19,0.886549097839284,0.0433312743707225,0.380507772236282,0
10,9,2,28,16,21,0.514447443178531,0.0001,0.665800213395016,0
10,9,2,29,16,24,0.181976053633706,0.0001,0.0865644825804135,0
10,9,2,30,17,18,0.543785121853016,0.0001,0.745539308770743,0
10,9,2,31,17,27,0.301475709136167,0.0001,0.685153253116522,0
10,9,2,32,19,20,0.173548062327668,0.0001,0.877947457869091,0
10,9,2,33,19,33,0.750319163230668,0.0001,0.463253874395882,0
10,9,2,34,20,34,0.637304491260011,0.0001,0.473947892266451,0
10,9,2,35,21,22,0.669205791323712,0.0001,0.409932466049689,0
10,9,2,36,22,23,0.151333314711595,0.0001,0.281220968976273,0
10,9,2,37,22,35,0.746904789560274,0.0001,0.103646838293534,0
10,9,2,38,23,24,0.570793359807526,0.0001,0.511283969113063,0
10,9,2,39,23,36,0.636212017821301,0.0001,0.667003283870643,0
10,9,2,40,25,26,0.107562056127099,0.0001,0.990664232763127,0
10,9,2,41,25,37,0.626315476778743,0.0001,0.186682213420546,0
10,9,2,42,26,27,0.335864381105882,0.0001,0.592000062590472,0
10,9,2,43,26,28,0.168526051314409,0.0001,0.924051612126372,0
