initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
1,1,1,1,0.99698657118726,0,0,1,replayed_pf_result
1,1,1,2,1.00936251924934,0,0,1,replayed_pf_result
1,1,1,3,0.994153045557999,0,0,1,replayed_pf_result
1,1,1,4,0.975017023090017,0,0,1,replayed_pf_result
1,1,1,5,0.977097396996476,0,0,1,replayed_pf_result
1,1,1,6,0.981556884511269,0,0,1,replayed_pf_result
1,1,1,7,0.964797737088295,0,0,1,replayed_pf_result
1,1,1,8,0.961575846218199,0,0,1,replayed_pf_result
1,1,1,9,0.990767592552014,0,0,1,replayed_pf_result
1,1,1,10,1.00195395560513,0,0,1,replayed_pf_result
1,1,1,11,0.993798227266946,0,0,1,replayed_pf_result
1,1,1,12,0.981263877477595,0,0,1,replayed_pf_result
1,1,1,13,0.996412011732775,0,0,1,replayed_pf_result
1,1,1,14,0.987663511533182,0,0,1,replayed_pf_result
1,1,1,15,0.985826026864072,0,0,1,replayed_pf_result
1,1,1,16,1.00038506343615,0,0,1,replayed_pf_result
1,1,1,17,1.00050533441319,0,0,1,replayed_pf_result
1,1,1,18,0.996719932405417,0,0,1,replayed_pf_result
1,1,1,19,1.03719607745672,0,0,1,replayed_pf_result
1,1,1,20,0.978267175102094,0,0,1,replayed_pf_result
1,1,1,21,0.992567851727017,0,0,1,replayed_pf_result
1,1,1,22,1.00329056395569,0,0,1,replayed_pf_result
1,1,1,23,0.996011996933025,0,0,1,replayed_pf_result
1,1,1,24,1.00349524178802,0,0,1,replayed_pf_result
1,1,1,25,1.01592735164818,0,0,1,replayed_pf_result
1,1,1,26,1.01787514416075,0,0,1,replayed_pf_result
1,1,1,27,1.00379807538987,0,0,1,replayed_pf_result
1,1,1,28,1.02172196673291,0,0,1,replayed_pf_result
1,1,1,29,1.02270303183628,0,0,1,replayed_pf_result
1,1,1,30,1,0,0,1,replayed_pf_result
1,1,1,31,1,0,0,1,replayed_pf_result
1,1,1,32,1,0,0,1,replayed_pf_result
1,1,1,33,1,0,0,1,replayed_pf_result
1,1,1,34,1,0,0,1,replayed_pf_result
1,1,1,35,1,0,0,1,replayed_pf_result
1,1,1,36,1,0,0,1,replayed_pf_result
1,1,1,37,1,0,0,1,replayed_pf_result
1,1,1,38,1,0,0,1,replayed_pf_result
1,1,1,39,1,0,0,1,replayed_pf_result
