initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0.00259504712437691,0.0159951223050596,0.000119662523801441,0.00477998524039835,5,0,1
1,2,0.00351931992400753,0.0162483055063326,0.000208081330699218,0.00540286932181088,5,0,1
1,3,0.000223381141843376,0.00414231536970113,1.24736802861315e-05,0.000964986495103479,4,0,1
1,4,0.00289721844183126,0.0160075603017815,0.000124006227589136,0.00496464437097288,4,1,1
1,5,1.16785068502496e-05,0.0156652085204893,5.26190277931823e-07,0.0031401540462636,4,0,1
1,6,0,0.000823084244436261,0,0.000164616848887252,1,0,1
1,7,0.0038124811983541,0.0163286102712873,0.00023612604879188,0.00560043598302829,5,0,1
1,8,0.00307036241303464,0.0161253239581261,0.000165132660691962,0.00510030877158441,5,0,1
1,9,2.48007589571104e-05,0.0156755750020186,3.23844697391715e-06,0.00315064314517278,5,0,1
1,10,0.00307036241303464,0.0161253239581261,0.000165132660691962,0.00510030877158441,5,0,1
1,11,0.00322900132449027,0.0161687794265386,0.000180308551710366,0.00520721839034395,4,0,1
1,12,0.000309402866155499,0.0158806754943217,6.17891290105805e-05,0.00337413464435976,5,0,1
1,13,2.80935104462495e-05,0.0156872857371741,8.85070130036834e-06,0.00315608339396265,5,0,1
1,14,0.000272923138214856,0.0157180322607734,1.49226186340785e-05,0.00331034485881042,5,0,1
1,15,1.04322793871531e-05,0.00345988370869998,4.04477383376442e-06,0.000699045064139042,5,0,1
1,16,0,0.000823084244436261,0,0.000164616848887252,1,0,1
1,17,0,0.000823084244436261,0,0.000164616848887252,1,0,1
1,18,4.59566795736439e-05,0.00368130495795037,4.92179507028262e-05,0.000773678589474826,5,0,1
1,19,0.0038124811983541,0.0163286102712873,0.00023612604879188,0.00560043598302829,5,0,1
1,20,0,0.000823084244436261,0,0.000164616848887252,1,0,1
2,1,0,0,0,0,1,0,1
2,2,0,0,0,0,1,0,1
2,3,0,0,0,0,1,0,1
2,4,0,0,0,0,1,0,1
2,5,0,0,0,0,1,0,1
2,6,0,0,0,0,1,0,1
2,7,0,0,0,0,1,0,1
2,8,0,0,0,0,1,0,1
2,9,0,0,0,0,1,0,1
2,10,0,0,0,0,1,0,1
2,11,0,0,0,0,1,0,1
2,12,0,0,0,0,1,0,1
2,13,0,0,0,0,1,0,1
2,14,0,0,0,0,1,0,1
2,15,0,0,0,0,1,0,1
2,16,0,0,0,0,1,0,1
2,17,0,0,0,0,1,0,1
2,18,0,0,0,0,1,0,1
2,19,0,0,0,0,1,0,1
2,20,0,0,0,0,1,0,1
3,1,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,1
3,3,0,0,0,0,1,0,1
3,4,0,0,0,0,1,0,1
3,5,0,0,0,0,1,0,1
3,6,0,0,0,0,1,0,1
3,7,0,0,0,0,1,0,1
3,8,0,0,0,0,1,0,1
3,9,0,0,0,0,1,0,1
3,10,0,0,0,0,1,0,1
3,11,0,0,0,0,1,0,1
3,12,0,0,0,0,1,0,1
3,13,0,0,0,0,1,0,1
3,14,0,0,0,0,1,0,1
3,15,0,0,0,0,1,0,1
3,16,0,0,0,0,1,0,1
3,17,0,0,0,0,1,0,1
3,18,0,0,0,0,1,0,1
3,19,0,0,0,0,1,0,1
3,20,0,0,0,0,1,0,1
4,1,0,0,0,0,1,0,1
4,2,0,0,0,0,1,0,1
4,3,0,0,0,0,1,0,1
4,4,0,0,0,0,1,0,1
4,5,0,0,0,0,1,0,1
4,6,0,0,0,0,1,0,1
4,7,0,0,0,0,1,0,1
4,8,0,0,0,0,1,0,1
4,9,0,0,0,0,1,0,1
4,10,0,0,0,0,1,0,1
4,11,0,0,0,0,1,0,1
4,12,0,0,0,0,1,0,1
4,13,0,0,0,0,1,0,1
4,14,0,0,0,0,1,0,1
4,15,0,0,0,0,1,0,1
4,16,0,0,0,0,1,0,1
4,17,0,0,0,0,1,0,1
4,18,0,0,0,0,1,0,1
4,19,0,0,0,0,1,0,1
4,20,0,0,0,0,1,0,1
5,1,0,0,0,0,1,0,1
5,2,0,0,0,0,1,0,1
5,3,0,0,0,0,1,0,1
5,4,0,0,0,0,1,0,1
5,5,0,0,0,0,1,0,1
5,6,0,0,0,0,1,0,1
5,7,0,0,0,0,1,0,1
5,8,0,0,0,0,1,0,1
5,9,0,0,0,0,1,0,1
5,10,0,0,0,0,1,0,1
5,11,0,0,0,0,1,0,1
5,12,0,0,0,0,1,0,1
5,13,6.21043379919324e-05,0.00114814123784931,5.80404895835156e-06,0.000268051660156692,5,0,1
5,14,0,0,0,0,1,0,1
5,15,1.65487051107396e-06,1.33639096272019e-05,0,3.66570423208476e-06,3,0,1
5,16,4.40855705558249e-09,7.09963326337189e-05,1.83163121997041e-07,1.42385442853765e-05,4,0,1
5,17,0,0,0,0,1,0,1
5,18,0,0,0,0,1,0,1
5,19,0,0,0,0,1,0,1
5,20,0,0,0,0,1,0,1
6,1,0,0,0,0,1,0,1
6,2,0,0,0,0,1,0,1
6,3,0,0,0,0,1,0,1
6,4,0,0,0,0,1,0,1
6,5,0,0,0,0,1,0,1
6,6,0,0,0,0,1,0,1
6,7,0,0,0,0,1,0,1
6,8,0,0,0,0,1,0,1
6,9,0,0,0,0,1,0,1
6,10,0,0,0,0,1,0,1
6,11,0,0,0,0,1,0,1
6,12,0,0,0,0,1,0,1
6,13,0,0,0,0,1,0,1
6,14,0,0,0,0,1,0,1
6,15,0,0,0,0,1,0,1
6,16,0,0,0,0,1,0,1
6,17,0,0,0,0,1,0,1
6,18,0,0,0,0,1,0,1
6,19,0,0,0,0,1,0,1
6,20,0,0,0,0,1,0,1
7,1,0,0,0,0,1,0,1
7,2,0,0,0,0,1,0,1
7,3,0,0,0,0,1,0,1
7,4,0,0,0,0,1,0,1
7,5,0,0,0,0,1,0,1
7,6,0,0,0,0,1,0,1
7,7,0,0,0,0,1,0,1
7,8,0,0,0,0,1,0,1
7,9,0,0,0,0,1,0,1
7,10,0,0,0,0,1,0,1
7,11,0,0,0,0,1,0,1
7,12,0,0,0,0,1,0,1
7,13,0,0,0,0,1,0,1
7,14,0,0,0,0,1,0,1
7,15,0,0,0,0,1,0,1
7,16,0,0,0,0,1,0,1
7,17,0,0,0,0,1,0,1
7,18,0,0,0,0,1,0,1
7,19,0,0,0,0,1,0,1
7,20,0,0,0,0,1,0,1
8,1,0,0,0,0,1,0,1
8,2,0,0,0,0,1,0,1
8,3,0,0,0,0,1,0,1
8,4,0,0,0,0,1,0,1
8,5,0,0,0,0,1,0,1
8,6,0,0,0,0,1,0,1
8,7,0,0,0,0,1,0,1
8,8,0,0,0,0,1,0,1
8,9,0,0,0,0,1,0,1
8,10,0,0,0,0,1,0,1
