initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,20,0.0217391304347826,0.787103288494347,1.89271499604293,0.227589916849193,0.896322955675033
38,0.95,20,0.0217391304347826,0.787103288494347,1.55420538526319,0.108818004454917,0.80486665104023
10,0.95,20,0.0217391304347826,0.648657468625234,1.76033120851002,0.244456059502701,0.790151934777685
12,0.95,20,0.0217391304347826,0.567053418246531,1.76033120851002,0.244456059502701,0.741189504550463
39,0.95,20,0.0217391304347826,0.779813662113482,1.08630255221349,0.196075308203554,0.724363769351498
37,0.95,20,0.0217391304347826,0.7770613328899,1.14583451953064,0.141479118043521,0.723699527248772
46,0.95,20,0.0217391304347826,0.69554986784944,1.31164454521902,0.197798548719358,0.71921853949734
28,0.95,20,0.0217391304347826,0.807874030855917,0.74067671435631,0.0982935387925247,0.652518469143317
33,0.95,20,0.0217391304347826,0.613921191937297,1.073325567834,0.2074295216226,0.624503733053698
8,0.95,20,0.0217391304347826,0.738528723759759,0.71866031015931,0.0797177580716499,0.602792847902047
34,0.95,20,0.0217391304347826,0.698850218172341,0.7461524346095,0.158607241200439,0.600262066065392
23,0.95,20,0.0217391304347826,0.700291642616277,0.71866031015931,0.174547623803971,0.598816572362422
19,0.95,20,0.0217391304347826,0.653237352959517,0.84164308259953,0.172660372629439,0.594803102821504
1,0.95,20,0.0217391304347826,0.507838694771379,1.03821631395574,0.192764879730222,0.55089945560002
14,0.95,20,0.0217391304347826,0.397849615380311,1.1131088548752,0.0808645693205094,0.477504454067328
27,0.95,20,0.0217391304347826,0.41741957043473,0.71107142316463,0.110036873003019,0.414673401494368
41,0.95,20,0.0217391304347826,0.35934214123881,0.41828938515619,0.108818004454916,0.321026762665507
13,0.95,20,0.0217391304347826,0.00136387692809506,0.33929835139774,0.0197365705030353,0.0726253105370121
32,0.95,20,0.0217391304347826,0.10872641396303,0.0196342639374001,0,0.069162701165298
18,0.95,20,0.0217391304347826,0,0.05203092107952,0,0.010406184215904
11,0.95,20,0.0217391304347826,0,0.0204777567499801,0,0.00409555134999602
2,0.95,20,0.0217391304347826,0,0,0,0
3,0.95,20,0.0217391304347826,0,0,0,0
4,0.95,20,0.0217391304347826,0,0,0,0
5,0.95,20,0.0217391304347826,0,0,0,0
6,0.95,20,0.0217391304347826,0,0,0,0
7,0.95,20,0.0217391304347826,0,0,0,0
9,0.95,20,0.0217391304347826,0,0,0,0
15,0.95,20,0.0217391304347826,0,0,0,0
16,0.95,20,0.0217391304347826,0,0,0,0
17,0.95,20,0.0217391304347826,0,0,0,0
20,0.95,20,0.0217391304347826,0,0,0,0
21,0.95,20,0.0217391304347826,0,0,0,0
22,0.95,20,0.0217391304347826,0,0,0,0
24,0.95,20,0.0217391304347826,0,0,0,0
25,0.95,20,0.0217391304347826,0,0,0,0
26,0.95,20,0.0217391304347826,0,0,0,0
29,0.95,20,0.0217391304347826,0,0,0,0
30,0.95,20,0.0217391304347826,0,0,0,0
31,0.95,20,0.0217391304347826,0,0,0,0
36,0.95,20,0.0217391304347826,0,0,0,0
40,0.95,20,0.0217391304347826,0,0,0,0
42,0.95,20,0.0217391304347826,0,0,0,0
43,0.95,20,0.0217391304347826,0,0,0,0
44,0.95,20,0.0217391304347826,0,0,0,0
45,0.95,20,0.0217391304347826,0,0,0,0
