initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.0029452429431688,0.199150610369249,0.0116806264329997,0.043933393126351
35,0.95,20,NaN,0.00228677844614545,0.0290622051703334,0.00171861967227765,0.00752823203620948
1,0.95,20,NaN,0.0025050603452187,0.011388150908012,5.38414278097534e-05,0.00379143467429556
12,0.95,20,NaN,0.000213228913164509,0.0146271385050075,0.000358125887240589,0.00312499022634833
32,0.95,20,NaN,0.00452523654656619,0,0,0.00271514192793971
14,0.95,20,NaN,0.000787370890547535,0.00986979993660235,5.69200629673989e-05,0.00245776653424247
23,0.95,20,NaN,0.000453345738899205,0.00686643611496968,8.77158663241293e-05,0.00166283783959828
28,0.95,20,NaN,0.00114394761347224,0.0023182175711833,0.000143113430237407,0.00117863476836749
38,0.95,20,NaN,0.000801817320316266,0.00142378998006117,8.73648873228974e-07,0.00076602311797664
39,0.95,20,NaN,9.760880107704e-05,0.00187278344041195,6.04415372407029e-05,0.000445210276176755
37,0.95,20,NaN,5.8785358304769e-05,0.00184141831184832,3.12108900426824e-05,0.000409797055361062
46,0.95,20,NaN,6.45486417498209e-05,0.00143998330095881,3.31181249109796e-05,0.000333349470223851
19,0.95,20,NaN,9.73918584252852e-06,0.00120058976297942,0.000127390171719501,0.000271439498445302
27,0.95,20,NaN,0.000104809761303475,1.48651285249216e-09,1.14045652665896e-10,6.28861768937858e-05
13,0.95,20,NaN,5.7215106106542e-06,0.000220020217798013,1.03664925582984e-05,4.95102484376548e-05
41,0.95,20,NaN,5.45578335424342e-06,0.000105633732140622,5.1915043901613e-06,2.54385173187028e-05
18,0.95,20,NaN,0,5.93259814187366e-05,0,1.18651962837473e-05
8,0.95,20,NaN,5.02374672859762e-06,3.48090293316087e-06,2.71727148235985e-08,3.71586316675547e-06
34,0.95,20,NaN,2.16681734437073e-07,1.26967086298813e-05,1.99925551475438e-06,3.06920186958937e-06
33,0.95,20,NaN,9.21553925677758e-07,9.62757322835117e-06,1.61599932000826e-06,2.80164686507854e-06
2,0.95,20,NaN,0,0,0,0
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
5,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
9,0.95,20,NaN,0,0,0,0
11,0.95,20,NaN,0,0,0,0
15,0.95,20,NaN,0,0,0,0
16,0.95,20,NaN,0,0,0,0
17,0.95,20,NaN,0,0,0,0
20,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
40,0.95,20,NaN,0,0,0,0
42,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
