initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0.00179812368141028,0.0111732205415492,6.81705389344805e-06,0.0033148817279347,5,0,1
1,2,0.0025050603452187,0.0112698084176748,5.38414278097534e-05,0.00376776617622812,5,0,1
1,3,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,4,0.000537571750071034,0.0111605492771038,0,0.00255465290546337,3,0,1
1,5,0.00019942450629753,0.0112794510441507,2.84776101401643e-05,0.00238124043463669,5,0,1
1,6,0.00179812368141028,0.0111732205415492,6.81705389344805e-06,0.0033148817279347,5,0,1
1,7,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,8,0.00207329540180003,0.0112104752797982,2.46028593658319e-05,0.00349099286891282,5,0,1
1,9,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,10,0.00251484978422235,0.011271153682368,5.45043560689809e-05,0.0037740414782208,4,0,1
1,11,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,12,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,13,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,14,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,15,6.70082454518602e-05,0.011388150908012,7.62192880620872e-06,0.00231935951463475,5,0,1
1,16,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,17,7.76140258620687e-05,0.0114836506774651,3.44776178084227e-05,0.00235019407457194,5,0,1
1,18,0,0.00110835160949956,0,0.000221670321899912,1,0,1
1,19,4.72480488468353e-06,0.0111605574151645,4.70196212640978e-08,0.00223495576988796,4,0,1
1,20,0,0.00110835160949956,0,0.000221670321899912,1,0,1
2,1,0,0,0,0,1,0,1
2,2,0,0,0,0,1,0,1
2,3,0,0,0,0,1,0,1
2,4,0,0,0,0,1,0,1
2,5,0,0,0,0,1,0,1
2,6,0,0,0,0,1,0,1
2,7,0,0,0,0,1,0,1
2,8,0,0,0,0,1,0,1
2,9,0.00011718620802519,0.000270668529709529,0,0.00012444543075702,3,0,1
2,10,0,0,0,0,1,0,1
2,11,0,0,0,0,1,0,1
2,12,0,0,0,0,1,0,1
2,13,0,0,0,0,1,0,1
2,14,0,0,0,0,1,0,1
2,15,0,0,0,0,1,0,1
2,16,0,0,0,0,1,0,1
2,17,0,0,0,0,1,0,1
2,18,0,0,0,0,1,0,1
2,19,0,0,0,0,1,0,1
2,20,0,0,0,0,1,0,1
3,1,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,1
3,3,0,0,0,0,1,0,1
3,4,0,0,0,0,1,0,1
3,5,0,0,0,0,1,0,1
3,6,0,0,0,0,1,0,1
3,7,0,0,0,0,1,0,1
3,8,0,0,0,0,1,0,1
3,9,0,0,0,0,1,0,1
3,10,0,0,0,0,1,0,1
3,11,0,0,0,0,1,0,1
3,12,0,0,0,0,1,0,1
3,13,0,0,0,0,1,0,1
3,14,0,0,0,0,1,0,1
3,15,0,0,0,0,1,0,1
3,16,0,0,0,0,1,0,1
3,17,0,0,0,0,1,0,1
3,18,0,0,0,0,1,0,1
3,19,0,0,0,0,1,0,1
3,20,0,0,0,0,1,0,1
4,1,0,0,0,0,1,0,1
4,2,0,0,0,0,1,0,1
4,3,0,0,0,0,1,0,1
4,4,0,0,0,0,1,0,1
4,5,0,0,0,0,1,0,1
4,6,0,0,0,0,1,0,1
4,7,0,0,0,0,1,0,1
4,8,0,0,0,0,1,0,1
4,9,0,0,0,0,1,0,1
4,10,0,0,0,0,1,0,1
4,11,0,0,0,0,1,0,1
4,12,0,0,0,0,1,0,1
4,13,0,0,0,0,1,0,1
4,14,0,0,0,0,1,0,1
4,15,0,0,0,0,1,0,1
4,16,0,0,0,0,1,0,1
4,17,0,0,0,0,1,0,1
4,18,0,0,0,0,1,0,1
4,19,0,0,0,0,1,0,1
4,20,0,0,0,0,1,0,1
5,1,0,0,0,0,1,0,1
5,2,0,0,0,0,1,0,1
5,3,0,0,0,0,1,0,1
5,4,0,0,0,0,1,0,1
5,5,0,0,0,0,1,0,1
5,6,0,0,0,0,1,0,1
5,7,0,0,0,0,1,0,1
5,8,0,0,0,0,1,0,1
5,9,0,0,0,0,1,0,1
5,10,0,0,0,0,1,0,1
5,11,0,0,0,0,1,0,1
