initial_branch,trial_id,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_LLR,chain_LFOR,chain_NVOR,chain_CRI,initial_branch_weight,num_trials_for_initial_branch,sample_weight,sample_weight_source
1,1,0.423576451457653,1.30138760413249,0.039015577813203,0.423576451457653,0.30138760413249,0.039015577813203,0.32222650726373,0.423576451457653,0.30138760413249,0.039015577813203,0.32222650726373,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,2,0.396914248436658,2.03821631395574,0.0396558017822065,0.396914248436658,1.03821631395574,0.0396558017822065,0.453722972209584,0.396914248436658,1.03821631395574,0.0396558017822065,0.453722972209584,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,3,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,4,0.136307746916887,1.30138760413249,0,0.136307746916887,0.30138760413249,0,0.14206216897663,0.136307746916887,0.30138760413249,0,0.14206216897663,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,5,0.507838694771379,1.96785517110139,0.192764879730222,0.507838694771379,0.96785517110139,0.192764879730222,0.53682722702915,0.507838694771379,0.96785517110139,0.192764879730222,0.53682722702915,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,6,0.423576451457653,1.30138760413249,0.039015577813203,0.423576451457653,0.30138760413249,0.039015577813203,0.32222650726373,0.423576451457653,0.30138760413249,0.039015577813203,0.32222650726373,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,7,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,8,0.397849615380311,2.1131088548752,0.0808645693205094,0.397849615380311,1.1131088548752,0.0808645693205094,0.477504454067328,0.397849615380311,1.1131088548752,0.0808645693205094,0.477504454067328,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,9,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,10,0.224000876206983,1.30138760413249,0.0152617143177021,0.224000876206983,0.30138760413249,0.0152617143177021,0.197730389414228,0.224000876206983,0.30138760413249,0.0152617143177021,0.197730389414228,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,11,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,12,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,13,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,14,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,15,0.617207873711072,1.97822261755521,0.144291744473115,0.617207873711072,0.97822261755521,0.144291744473115,0.594827596632308,0.617207873711072,0.97822261755521,0.144291744473115,0.594827596632308,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,16,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,17,0.507838694771379,1.96785517110139,0.192764879730222,0.507838694771379,0.96785517110139,0.192764879730222,0.53682722702915,0.507838694771379,0.96785517110139,0.192764879730222,0.53682722702915,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,18,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,19,0.309046197533509,1.30138760413249,0.021060756463101,0.309046197533509,0.30138760413249,0.021060756463101,0.249917390639224,0.309046197533509,0.30138760413249,0.021060756463101,0.249917390639224,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,20,0,1.12071404942997,0,0,0.12071404942997,0,0.024142809885994,0,0.12071404942997,0,0.024142809885994,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,1,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,2,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,3,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,4,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,5,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,6,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,7,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,8,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,9,0.151913185156286,1.15496090528867,0,0.151913185156286,0.15496090528867,0,0.122140092151506,0.151913185156286,0.15496090528867,0,0.122140092151506,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,10,0,0.961953696998435,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
