sample_variant,scale_variant,sigma,metric_name,paper_reference_group,paper_reference_mean,var_value,ratio_paper_to_var,absolute_gap,relative_gap,interpretation
chain_final_stage_severity,per_unit,0.95,SLLR,penetration_scan,9.41436666666667,0.416910900702404,22.5812437401025,-8.99745576596426,-0.955715459630592,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,SLLR,topology_compare,7.46135,0.416910900702404,17.8967496110782,-7.0444390992976,-0.944123931902082,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,SLLR,wind_speed_scan,7.0856,0.416910900702404,16.9954779020225,-6.6686890992976,-0.941160819026984,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,SLFOR,penetration_scan,7.54663333333333,1.81804660851076,4.15095702057666,-5.72858672482257,-0.759091699807319,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,per_unit,0.95,SLFOR,topology_compare,5.25545,1.81804660851076,2.89071246875511,-3.43740339148924,-0.654064521875242,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,per_unit,0.95,SLFOR,wind_speed_scan,5.3922,1.81804660851076,2.96593056237265,-3.57415339148924,-0.66283768990194,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,per_unit,0.95,SNVOR,penetration_scan,7.58346666666667,0.104112395627621,72.8392293823539,-7.47935427103905,-0.98627113427092,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,SNVOR,topology_compare,3.28415,0.104112395627621,31.5442746293768,-3.18003760437238,-0.968298526063785,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,SNVOR,wind_speed_scan,5.7652,0.104112395627621,55.3747703647162,-5.66108760437238,-0.981941234366957,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,CRI,penetration_scan,8.67463333333333,0.62657968034282,13.8444217159854,-8.04805365299051,-0.927768741770893,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,CRI,topology_compare,6.18475,0.62657968034282,9.87065204000255,-5.55817031965718,-0.898689570258649,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,per_unit,0.95,CRI,wind_speed_scan,6.48285,0.62657968034282,10.3464095682979,-5.85627031965718,-0.90334811381679,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_final_stage_severity,percent,0.95,SLLR,penetration_scan,9.41436666666667,41.6910900702404,0.225812437401025,32.2767234035737,3.42845403694075,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SLLR,topology_compare,7.46135,41.6910900702404,0.178967496110782,34.2297400702404,4.58760680979185,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SLLR,wind_speed_scan,7.0856,41.6910900702404,0.169954779020225,34.6054900702404,4.88391809730163,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SLFOR,penetration_scan,7.54663333333333,181.804660851076,0.0415095702057666,174.258027517743,23.0908300192681,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SLFOR,topology_compare,5.25545,181.804660851076,0.0289071246875511,176.549210851076,33.5935478124758,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SLFOR,wind_speed_scan,5.3922,181.804660851076,0.0296593056237265,176.412460851076,32.716231009806,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SNVOR,penetration_scan,7.58346666666667,10.4112395627621,0.728392293823539,2.82777289609543,0.372886572908006,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SNVOR,topology_compare,3.28415,10.4112395627621,0.315442746293768,7.1270895627621,2.17014739362151,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,SNVOR,wind_speed_scan,5.7652,10.4112395627621,0.553747703647162,4.6460395627621,0.805876563304326,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,CRI,penetration_scan,8.67463333333333,62.657968034282,0.138444217159854,53.9833347009487,6.22312582291071,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,CRI,topology_compare,6.18475,62.657968034282,0.0987065204000255,56.473218034282,9.13104297413509,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_final_stage_severity,percent,0.95,CRI,wind_speed_scan,6.48285,62.657968034282,0.103464095682979,56.175118034282,8.66518861832095,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,per_unit,0.95,SLLR,penetration_scan,9.41436666666667,0.416910900702404,22.5812437401025,-8.99745576596426,-0.955715459630592,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,SLLR,topology_compare,7.46135,0.416910900702404,17.8967496110782,-7.0444390992976,-0.944123931902082,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,SLLR,wind_speed_scan,7.0856,0.416910900702404,16.9954779020225,-6.6686890992976,-0.941160819026984,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,SLFOR,penetration_scan,7.54663333333333,1.86307176274162,4.05064017621523,-5.68356157059171,-0.753125442770292,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,per_unit,0.95,SLFOR,topology_compare,5.25545,1.86307176274162,2.82085215669111,-3.39237823725838,-0.645497195722227,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,per_unit,0.95,SLFOR,wind_speed_scan,5.3922,1.86307176274162,2.894252442571,-3.52912823725838,-0.654487637190457,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,per_unit,0.95,SNVOR,penetration_scan,7.58346666666667,0.104112395627621,72.8392293823539,-7.47935427103905,-0.98627113427092,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,SNVOR,topology_compare,3.28415,0.104112395627621,31.5442746293768,-3.18003760437238,-0.968298526063785,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,SNVOR,wind_speed_scan,5.7652,0.104112395627621,55.3747703647162,-5.66108760437238,-0.981941234366957,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,CRI,penetration_scan,8.67463333333333,0.635584711188992,13.6482724971556,-8.03904862214434,-0.926730653992408,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,CRI,topology_compare,6.18475,0.635584711188992,9.73080360669808,-5.54916528881101,-0.89723356462444,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,per_unit,0.95,CRI,wind_speed_scan,6.48285,0.635584711188992,10.1998205524367,-5.84726528881101,-0.901959059489423,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_max_severity,percent,0.95,SLLR,penetration_scan,9.41436666666667,41.6910900702404,0.225812437401025,32.2767234035737,3.42845403694075,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SLLR,topology_compare,7.46135,41.6910900702404,0.178967496110782,34.2297400702404,4.58760680979185,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SLLR,wind_speed_scan,7.0856,41.6910900702404,0.169954779020225,34.6054900702404,4.88391809730163,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SLFOR,penetration_scan,7.54663333333333,186.307176274162,0.0405064017621523,178.760542940829,23.6874557229708,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SLFOR,topology_compare,5.25545,186.307176274162,0.0282085215669111,181.051726274162,34.4502804277773,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SLFOR,wind_speed_scan,5.3922,186.307176274162,0.02894252442571,180.914976274162,33.5512362809543,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SNVOR,penetration_scan,7.58346666666667,10.4112395627621,0.728392293823539,2.82777289609543,0.372886572908006,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SNVOR,topology_compare,3.28415,10.4112395627621,0.315442746293768,7.1270895627621,2.17014739362151,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,SNVOR,wind_speed_scan,5.7652,10.4112395627621,0.553747703647162,4.6460395627621,0.805876563304326,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,CRI,penetration_scan,8.67463333333333,63.5584711188992,0.136482724971556,54.8838377855659,6.32693460075921,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,CRI,topology_compare,6.18475,63.5584711188992,0.0973080360669808,57.3737211188992,9.27664353755596,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_max_severity,percent,0.95,CRI,wind_speed_scan,6.48285,63.5584711188992,0.101998205524367,57.0756211188992,8.80409405105767,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,per_unit,0.95,SLLR,penetration_scan,9.41436666666667,0.155443904765255,60.5643989764916,-9.25892276190141,-0.983488649819044,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SLLR,topology_compare,7.46135,0.155443904765255,48.0002738690065,-7.30590609523474,-0.979166785532745,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SLLR,wind_speed_scan,7.0856,0.155443904765255,45.5830031463786,-6.93015609523475,-0.978061998311328,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SLFOR,penetration_scan,7.54663333333333,0.480929412147425,15.6917691925649,-7.06570392118591,-0.936272322914753,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SLFOR,topology_compare,5.25545,0.480929412147425,10.9276951404024,-4.77452058785257,-0.908489394410103,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SLFOR,wind_speed_scan,5.3922,0.480929412147425,11.212040403025,-4.91127058785257,-0.910810167993134,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SNVOR,penetration_scan,7.58346666666667,0.0236216527941505,321.038783050125,-7.55984501387252,-0.996885111541667,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SNVOR,topology_compare,3.28415,0.0236216527941505,139.031338264919,-3.26052834720585,-0.99280737700953,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,SNVOR,wind_speed_scan,5.7652,0.0236216527941505,244.064208810471,-5.74157834720585,-0.995902717547674,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,CRI,penetration_scan,8.67463333333333,0.192576823666208,45.0450535437692,-8.48205650966712,-0.97780000418851,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,CRI,topology_compare,6.18475,0.192576823666208,32.1157545454171,-5.99217317633379,-0.968862634113552,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,per_unit,0.95,CRI,wind_speed_scan,6.48285,0.192576823666208,33.6637082104785,-6.29027317633379,-0.970294419326961,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_mean_stage_severity,percent,0.95,SLLR,penetration_scan,9.41436666666667,15.5443904765255,0.605643989764916,6.13002380985883,0.651135018095623,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SLLR,topology_compare,7.46135,15.5443904765255,0.480002738690065,8.0830404765255,1.08332144672553,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SLLR,wind_speed_scan,7.0856,15.5443904765255,0.455830031463786,8.4587904765255,1.19380016886721,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SLFOR,penetration_scan,7.54663333333333,48.0929412147424,0.15691769192565,40.5463078814091,5.37276770852465,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SLFOR,topology_compare,5.25545,48.0929412147424,0.109276951404024,42.8374912147424,8.1510605589897,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SLFOR,wind_speed_scan,5.3922,48.0929412147424,0.11212040403025,42.7007412147424,7.91898320068662,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SNVOR,penetration_scan,7.58346666666667,2.36216527941505,3.21038783050125,-5.22130138725162,-0.688511154166733,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SNVOR,topology_compare,3.28415,2.36216527941505,1.39031338264919,-0.921984720584951,-0.280737700953047,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,SNVOR,wind_speed_scan,5.7652,2.36216527941505,2.44064208810471,-3.40303472058495,-0.590271754767389,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,CRI,penetration_scan,8.67463333333333,19.2576823666208,0.450450535437692,10.5830490332875,1.21999958114896,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,CRI,topology_compare,6.18475,19.2576823666208,0.321157545454171,13.0729323666208,2.11373658864478,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_mean_stage_severity,percent,0.95,CRI,wind_speed_scan,6.48285,19.2576823666208,0.336637082104785,12.7748323666208,1.97055806730386,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_probability_weighted,per_unit,0.95,SLLR,penetration_scan,9.41436666666667,3.6613182731207e-05,257130.518692722,-9.41433005348394,-0.999996110924502,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SLLR,topology_compare,7.46135,3.6613182731207e-05,203788.620475225,-7.46131338681727,-0.999995092954662,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SLLR,wind_speed_scan,7.0856,3.6613182731207e-05,193525.923490957,-7.08556338681727,-0.99999483273361,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SLFOR,penetration_scan,7.54663333333333,0.000157168716623819,48016.1287528745,-7.54647616461671,-0.999979173664642,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SLFOR,topology_compare,5.25545,0.000157168716623819,33438.2701143946,-5.25529283128338,-0.999970094146719,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SLFOR,wind_speed_scan,5.3922,0.000157168716623819,34308.3542057937,-5.39204283128338,-0.999970852580278,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SNVOR,penetration_scan,7.58346666666667,2.31242677250322e-06,3279440.78352695,-7.58346435423989,-0.999999695069963,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SNVOR,topology_compare,3.28415,2.31242677250322e-06,1420217.94551569,-3.28414768757323,-0.999999295882718,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,SNVOR,wind_speed_scan,5.7652,2.31242677250322e-06,2493138.40704202,-5.76519768757323,-0.999999598899124,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,CRI,penetration_scan,8.67463333333333,5.38641383179886e-05,161046.544216903,-8.67457946919501,-0.999993790614975,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,CRI,topology_compare,6.18475,5.38641383179886e-05,114821.292851436,-6.18469613586168,-0.999991290813967,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,per_unit,0.95,CRI,wind_speed_scan,6.48285,5.38641383179886e-05,120355.587268997,-6.48279613586168,-0.999991691287271,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SLLR,penetration_scan,9.41436666666667,0.0036613182731207,2571.30518692722,-9.41070534839355,-0.999611092450214,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SLLR,topology_compare,7.46135,0.0036613182731207,2037.88620475225,-7.45768868172688,-0.99950929546622,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SLLR,wind_speed_scan,7.0856,0.0036613182731207,1935.25923490957,-7.08193868172688,-0.999483273361025,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SLFOR,penetration_scan,7.54663333333333,0.0157168716623819,480.161287528745,-7.53091646167095,-0.997917366464201,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SLFOR,topology_compare,5.25545,0.0157168716623819,334.382701143946,-5.23973312833762,-0.997009414671934,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SLFOR,wind_speed_scan,5.3922,0.0157168716623819,343.083542057937,-5.37648312833762,-0.997085258027821,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SNVOR,penetration_scan,7.58346666666667,0.000231242677250322,32794.4078352695,-7.58323542398942,-0.999969506996284,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SNVOR,topology_compare,3.28415,0.000231242677250322,14202.1794551569,-3.28391875732275,-0.999929588271775,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,SNVOR,wind_speed_scan,5.7652,0.000231242677250322,24931.3840704202,-5.76496875732275,-0.999959889912362,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,CRI,penetration_scan,8.67463333333333,0.00538641383179886,1610.46544216903,-8.66924691950153,-0.999379061497493,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,CRI,topology_compare,6.18475,0.00538641383179886,1148.21292851436,-6.1793635861682,-0.999129081396694,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_probability_weighted,percent,0.95,CRI,wind_speed_scan,6.48285,0.00538641383179886,1203.55587268997,-6.4774635861682,-0.999169128727057,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,SLLR,penetration_scan,9.41436666666667,0.777219523826274,12.1128797952983,-8.63714714284039,-0.917443249095219,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,SLLR,topology_compare,7.46135,0.777219523826274,9.60005477380131,-6.68413047617373,-0.895833927663724,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,SLLR,wind_speed_scan,7.0856,0.777219523826274,9.11660062927574,-6.30838047617373,-0.89030999155664,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,SLFOR,penetration_scan,7.54663333333333,2.40464706073713,3.13835383851298,-5.1419862725962,-0.681361614573766,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,per_unit,0.95,SLFOR,topology_compare,5.25545,2.40464706073713,2.18553902808048,-2.85080293926287,-0.542446972050513,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,per_unit,0.95,SLFOR,wind_speed_scan,5.3922,2.40464706073713,2.242408080605,-2.98755293926287,-0.554050839965667,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,per_unit,0.95,SNVOR,penetration_scan,7.58346666666667,0.118108263970752,64.2077566100253,-7.46535840269591,-0.984425557708337,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,SNVOR,topology_compare,3.28415,0.118108263970752,27.8062676529839,-3.16604173602925,-0.964036885047653,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,SNVOR,wind_speed_scan,5.7652,0.118108263970752,48.8128417620945,-5.64709173602925,-0.979513587738369,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,CRI,penetration_scan,8.67463333333333,0.962884118331044,9.0090107087538,-7.71174921500229,-0.889000020942551,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,CRI,topology_compare,6.18475,0.962884118331044,6.42315090908339,-5.22186588166896,-0.84431317056776,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,per_unit,0.95,CRI,wind_speed_scan,6.48285,0.962884118331044,6.73274164209568,-5.51996588166896,-0.851472096634806,group mean / scale diagnosis only; unified smoke is not scenario-aligned; scale gap remains
chain_sum_severity,percent,0.95,SLLR,penetration_scan,9.41436666666667,77.7219523826274,0.121128797952983,68.3075857159607,7.25567509047811,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,percent,0.95,SLLR,topology_compare,7.46135,77.7219523826274,0.096000547738013,70.2606023826274,9.41660723362762,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,percent,0.95,SLLR,wind_speed_scan,7.0856,77.7219523826274,0.0911660062927574,70.6363523826274,9.96900084433603,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,percent,0.95,SLFOR,penetration_scan,7.54663333333333,240.464706073713,0.0313835383851298,232.91807274038,30.8638385426234,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,percent,0.95,SLFOR,topology_compare,5.25545,240.464706073713,0.0218553902808048,235.209256073713,44.7553027949487,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,percent,0.95,SLFOR,wind_speed_scan,5.3922,240.464706073713,0.02242408080605,235.072506073713,43.5949160034333,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
chain_sum_severity,percent,0.95,SNVOR,penetration_scan,7.58346666666667,11.8108263970752,0.642077566100253,4.22735973040853,0.557444229166327,group mean / scale diagnosis only; unified smoke is not scenario-aligned; candidate is near paper scale but still diagnostic
