initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.3001732065106,0.0399949597321373,7,1,0.310223001072874,0.557430888658312,0.199974798660686,0.337614938107524,0.0492869008801292,full_event_available,bernoulli_full_event,4,0,0.000438,2.15876625854966e-05,0.215876625854966
1,2,3,load_loss_threshold,2955.459,0.472553615712886,1.3123367738329,0.0394841681069091,7,0,1,1,1,1,0.00144617728477692,full_event_available,bernoulli_full_event,3,0,0.000438,6.33425650732291e-07,0.00633425650732291
1,3,4,load_loss_threshold,3785.6164,0.605288964428875,1.8913931617397,0.263959612457574,13,1,0.605288964428875,4.91894870103296,3.69543457440603,2.08605003374512,7.74505714277268e-06,full_event_available,bernoulli_full_event,4,0,0.000438,3.39233502853444e-09,3.39233502853444e-05
1,4,3,load_loss_threshold,2582.6,0.412936524560178,1.30070251863941,0,6,1,0.412936524560178,0.0527425994526927,0,0.258310434626645,0.00248469671795446,full_event_available,bernoulli_full_event,3,0,0.000438,1.08829716246405e-06,0.0108829716246405
1,5,5,max_depth_reached,4527.967,0.723984727136674,1.35676122303537,0.038463878438842,13,0,1,1,1,1,0.0392742591939742,full_event_available,bernoulli_full_event,5,0,0.000438,1.72021255269607e-05,0.172021255269607
1,6,4,load_loss_threshold,2479.459,0.396445125938765,1.3001732065106,0.045462377493859,7,1,0.396445125938765,0.239555952333494,0.500086152432448,0.385795496516447,0.001416991560366,full_event_available,bernoulli_full_event,4,0,0.000438,6.20642303440306e-07,0.00620642303440306
1,7,4,load_loss_threshold,3176.14,0.507838694771379,1.96737921779696,0.192682338253775,7,1,0.507838694771379,6.77165452457875,1.92682338253775,2.04439879828613,0.0652655025167394,full_event_available,bernoulli_full_event,4,0,0.000438,2.85862901023318e-05,0.285862901023318
1,8,4,load_loss_threshold,2485.43,0.397399839788431,1.3001732065106,0.0405361792741652,8,1,0.397399839788431,0.222542846071459,0.243217075644991,0.331591888216349,0.00141157057356,full_event_available,bernoulli_full_event,4,0,0.000438,6.18267911219282e-07,0.00618267911219282
1,9,4,load_loss_threshold,3053.63155,0.488250599993924,1.30123032378136,0.0510373016692557,7,0,1,1,1,1,0.00177701030995725,full_event_available,bernoulli_full_event,4,0,0.000438,7.78330515761274e-07,0.00778330515761274
1,10,4,load_loss_threshold,1940.206,0.310223001072874,1.3001732065106,0.0399949597321373,7,1,0.310223001072874,0.557430888658312,0.199974798660686,0.337614938107524,0.0492869008801292,full_event_available,bernoulli_full_event,4,0,0.000438,2.15876625854966e-05,0.215876625854966
1,11,4,load_loss_threshold,3176.14,0.507838694771379,1.96737921779696,0.192682338253775,7,1,0.507838694771379,6.77165452457875,1.92682338253775,2.04439879828613,0.0652655025167394,full_event_available,bernoulli_full_event,4,0,0.000438,2.85862901023318e-05,0.285862901023318
1,12,4,load_loss_threshold,3176.14,0.507838694771379,1.96737921779696,0.192682338253775,8,1,0.507838694771379,6.77165452457875,1.92682338253775,2.04439879828613,0.0485835483904951,full_event_available,bernoulli_full_event,4,0,0.000438,2.12795941950369e-05,0.212795941950369
1,13,5,max_depth_reached,4923.04,0.787153654406697,1.35676122303537,0.038463878438842,14,1,0.787153654406697,0,0,0.472292192644018,0.0170642658505603,full_event_available,bernoulli_full_event,5,0,0.000438,7.47414844254542e-06,0.0747414844254542
1,14,4,load_loss_threshold,2479.459,0.396445125938765,1.3001732065106,0.0625032364388732,7,1,0.396445125938765,0.491964257075626,0.687535600827606,0.473767047143905,0.0181686656325044,full_event_available,bernoulli_full_event,4,0,0.000438,7.95787554703692e-06,0.0795787554703692
1,15,5,max_depth_reached,4527.967,0.723984727136674,1.35676122303537,0.038463878438842,13,0,1,1,1,1,0.0392742591939742,full_event_available,bernoulli_full_event,5,0,0.000438,1.72021255269607e-05,0.172021255269607
1,16,5,max_depth_reached,4527.967,0.723984727136674,1.35657941493078,0.0647687960795914,14,0,1,1,1,1,0.0106161900092898,full_event_available,bernoulli_full_event,5,0,0.000438,4.64989122406894e-06,0.0464989122406894
