initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.000869420228831507,0.19533967145143,0.00842954590014623,0.0412754956076142
35,0.95,20,NaN,0.00230843428179936,0.0350924249877452,0.00093499707746887,0.00859054498212242
12,0.95,20,NaN,0.00115698475207662,0.0374169319423866,0.00131406778878506,0.00844039079748032
1,0.95,20,NaN,0.00387081903321687,0.0223954002781272,0.0012469575627438,0.00705096298810432
14,0.95,20,NaN,0.00256047861946776,0.0220342771315599,0.000493360108191357,0.00604181461963091
11,0.95,20,NaN,0.00464074346334018,0.0082148362400832,0.00358658240592335,0.00514472980720541
20,0.95,20,NaN,0.00130793422642028,0.0142747154195886,0.00703127630638843,0.00504595888104757
23,0.95,20,NaN,0.00171856158967194,0.00827357470646005,0.00232844131432164,0.0031515401579595
32,0.95,20,NaN,0.00504629156890523,0,0,0.00302777494134314
46,0.95,20,NaN,0.000703246460108362,0.0105682209116323,0.00160336910804033,0.00285626587999955
37,0.95,20,NaN,0.000466859682689868,0.010833841079825,0.000623981273963427,0.0025716802803716
2,0.95,20,NaN,0.00237670751420923,0.00520378148377849,0.000193725051200307,0.00250552581552129
39,0.95,20,NaN,0.000558409399366444,0.00898045938222453,0.000358946894119801,0.00220292689488873
17,0.95,20,NaN,0.00251888494658952,0.00271334540421491,0,0.00205400004879669
19,0.95,20,NaN,0.000535027953321272,0.00365165462629206,0.00224704287998968,0.00150075627324911
38,0.95,20,NaN,0.00081496133892365,0.00307095067236511,0.000353032644982783,0.00117377346682377
18,0.95,20,NaN,2.70212451441834e-05,0.000863590185946891,0.000407932027017737,0.000270517189679436
33,0.95,20,NaN,0.000129655172024956,0.000774050281565946,8.11060015303077e-05,0.000248824359834225
41,0.95,20,NaN,1.87766722461268e-05,0.000839360017062731,3.01190048026834e-06,0.000179740386856276
28,0.95,20,NaN,1.7592684746061e-06,0.000662588971588658,0,0.000133573355402495
5,0.95,20,NaN,7.31016010782186e-06,0.000620256240492426,1.53496109006334e-05,0.000131507266343305
34,0.95,20,NaN,1.22519598635343e-05,0.000487365759999024,2.76568426880389e-05,0.000110355696455533
16,0.95,20,NaN,9.10613777435846e-05,9.74426394263723e-05,0,7.41253545314252e-05
27,0.95,20,NaN,9.23592990559193e-05,6.96235342506212e-06,3.10095183386159e-06,5.74282404853363e-05
13,0.95,20,NaN,1.03326620831285e-05,4.6531308135033e-05,3.30584930734607e-05,2.21175574915759e-05
8,0.95,20,NaN,9.22266233660345e-06,7.42461990849519e-05,3.27093842899326e-06,2.10370249047511e-05
42,0.95,20,NaN,4.19376394169216e-06,6.44176272375042e-05,1.09163678765397e-05,1.75830573878241e-05
15,0.95,20,NaN,1.97243756649643e-08,3.06225957113155e-07,7.06872839273033e-09,7.44935625001557e-08
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
9,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
40,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
