branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,new_slack_bus,main_island_load_mw,main_island_load_share,main_island_generation_mw,main_island_gen_share,original_slack_island_id,original_slack_island_load_mw,original_slack_island_load_share,original_slack_island_generation_mw,main_island_selection_reason
1,1,2,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
2,1,39,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
3,2,3,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
4,2,25,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
5,2,30,2,1,0,516.084033962504,469.06725,31,6254.23,1,5814.70805231666,0.918480337542435,1,6254.23,1,5814.70805231666,original_slack_island_has_sufficient_load
6,3,4,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
7,3,18,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
8,4,5,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
9,4,14,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
10,5,6,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
11,5,8,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
12,6,7,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
13,6,11,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
14,6,31,2,1,9.2,1146.93825,469.06725,39,6245.03,0.998528995575794,5183.85383627916,0.818831793183387,2,9.2,0.0014710044242057,1146.93825,largest_load_island_selected
15,7,8,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
16,8,9,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
17,9,39,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
18,10,11,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
19,10,13,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
20,10,32,2,1,0,580.061835503606,469.06725,31,6254.23,1,5750.73025077555,0.908374524451564,1,6254.23,1,5750.73025077555,original_slack_island_has_sufficient_load
21,12,11,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
22,12,13,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
23,13,14,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
24,14,15,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
25,15,16,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
26,16,17,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
27,16,19,2,1,680,1132.16791877665,938.1345,31,5574.23,0.89127358603697,5198.62416750251,0.821164886897736,1,5574.23,0.89127358603697,5198.62416750251,original_slack_island_has_sufficient_load
28,16,21,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
29,16,24,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
30,17,18,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
31,17,27,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
32,19,20,2,1,680,555.480605402397,469.06725,31,5574.23,0.89127358603697,5775.31148087676,0.912257329283282,1,5574.23,0.89127358603697,5775.31148087676,original_slack_island_has_sufficient_load
33,19,33,2,1,0,576.687313374254,469.06725,31,6254.23,1,5754.1047729049,0.908907557614454,1,6254.23,1,5754.1047729049,original_slack_island_has_sufficient_load
34,20,34,2,1,0,555.480605402397,469.06725,31,6254.23,1,5775.31148087676,0.912257329283282,1,6254.23,1,5775.31148087676,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
37,22,35,2,1,0,579.845835500393,469.06725,31,6254.23,1,5750.94625077877,0.908408643405443,1,6254.23,1,5750.94625077877,original_slack_island_has_sufficient_load
38,23,24,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
39,23,36,2,1,0,564.439751191238,469.06725,31,6254.23,1,5766.35233508792,0.910842159480398,1,6254.23,1,5766.35233508792,original_slack_island_has_sufficient_load
40,25,26,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
41,25,37,2,1,0,561.060387427287,469.06725,31,6254.23,1,5769.73169885187,0.911375957418775,1,6254.23,1,5769.73169885187,original_slack_island_has_sufficient_load
42,26,27,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
43,26,28,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
44,26,29,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
45,28,29,1,1,0,0,0,31,6254.23,1,6330.79208627916,1,1,6254.23,1,6330.79208627916,original_slack_island_has_sufficient_load
46,29,38,2,1,0,610.453372536714,469.06725,31,6254.23,1,5720.33871374245,0.903573934474999,1,6254.23,1,5720.33871374245,original_slack_island_has_sufficient_load
