initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
35,2,3,3,2,3,1324.18127894631,-1297.07854286886,1324.18127894631,500,2.64836255789262,1,1.64836255789262,244.340631806352,1,replayed_after_load_shedding
35,4,3,3,2,3,1183.70120984267,-1164.10494059316,1183.70120984267,500,2.36740241968534,1,1.36740241968534,170.236425874702,1,replayed_after_load_shedding
35,3,3,3,2,3,1183.70120984266,-1164.10494059315,1183.70120984266,500,2.36740241968532,1,1.36740241968532,170.236425874699,1,replayed_after_load_shedding
35,5,3,3,2,3,1183.70120984266,-1164.10494059315,1183.70120984266,500,2.36740241968532,1,1.36740241968532,170.236425874699,1,replayed_after_load_shedding
35,1,3,3,2,3,1171.8712025902,-1152.11037021211,1171.8712025902,500,2.3437424051804,1,1.3437424051804,164.895108824535,1,replayed_after_load_shedding
10,4,2,23,13,14,1353.88512181596,-1335.8179365608,1353.88512181596,600,2.2564752030266,1,1.2564752030266,146.25173387194,1,replayed_pf_result
10,4,2,9,4,14,-1075.57716665184,1086.44314152478,1086.44314152478,500,2.17288628304956,1,1.17288628304956,129.856791700066,1,replayed_pf_result
10,4,2,19,10,13,1274.44409214234,-1267.35859718684,1274.44409214234,600,2.12407348690391,1,1.12407348690391,120.897763971198,1,replayed_pf_result
35,2,3,1,1,2,1216.71428677544,-1152.28799334476,1216.71428677544,600,2.02785714462574,1,1.02785714462574,104.468891680483,1,replayed_after_load_shedding
14,3,4,13,6,11,-937.86677310598,948.531703556838,948.531703556838,480,1.97610771574341,1,0.976107715743411,96.265091696928,1,replayed_pf_result
46,5,4,26,16,17,1157.0375016663,-1146.16454532324,1157.0375016663,600,1.9283958361105,1,0.928395836110504,89.0684312378572,1,replayed_after_load_shedding
37,2,4,42,26,27,1147.29012906492,-1124.64103518101,1147.29012906492,600,1.9121502151082,1,0.912150215108204,86.6953304001142,1,replayed_after_load_shedding
14,3,4,20,10,32,-1698.79462489557,1698.79462489557,1698.79462489557,900,1.8875495832173,1,0.887549583217295,83.1743576638798,1,replayed_pf_result
46,2,2,23,13,14,1101.58356021381,-1089.85331208214,1101.58356021381,600,1.83597260035635,1,0.835972600356354,76.0676613159831,1,replayed_pf_result
46,5,2,23,13,14,1101.58356021381,-1089.85331208214,1101.58356021381,600,1.83597260035635,1,0.835972600356354,76.0676613159831,1,replayed_pf_result
35,1,4,42,26,27,1080.48741003545,-1057.72289739344,1080.48741003545,600,1.80081235005908,1,0.800812350059083,71.4288867518353,1,replayed_after_load_shedding
35,4,4,42,26,27,1069.47722396446,-1049.62049279197,1069.47722396446,600,1.78246203994077,1,0.782462039940768,69.071891162918,1,replayed_after_load_shedding
35,5,4,42,26,27,1069.47722396446,-1049.62049279197,1069.47722396446,600,1.78246203994077,1,0.782462039940768,69.071891162918,1,replayed_after_load_shedding
35,3,4,42,26,27,1058.89510318651,-1040.38542523916,1058.89510318651,600,1.76482517197752,1,0.764825171977517,66.846933025438,1,replayed_after_load_shedding
46,2,2,19,10,13,1041.41864338919,-1036.79179150494,1041.41864338919,600,1.73569773898199,1,0.735697738981986,63.2572378029502,1,replayed_pf_result
46,5,2,19,10,13,1041.41864338919,-1036.79179150494,1041.41864338919,600,1.73569773898199,1,0.735697738981986,63.2572378029502,1,replayed_pf_result
46,2,4,40,25,26,1023.46167766879,-985.899328420586,1023.46167766879,600,1.70576946278132,1,0.705769462781317,59.6761568401867,1,replayed_after_load_shedding
46,2,3,3,2,3,818.208482182722,-809.433254102787,818.208482182722,500,1.63641696436544,1,0.636416964365444,51.7783442226795,1,replayed_after_load_shedding
46,5,3,3,2,3,818.208482182722,-809.433254102787,818.208482182722,500,1.63641696436544,1,0.636416964365444,51.7783442226795,1,replayed_after_load_shedding
35,1,3,1,1,2,965.976597400795,-930.953820157764,965.976597400795,600,1.60996099566799,1,0.609960995667992,48.9069721547306,1,replayed_after_load_shedding
35,4,3,1,1,2,963.174260914231,-928.583759408269,963.174260914231,600,1.60529043485705,1,0.605290434857051,48.4078997883585,1,replayed_after_load_shedding
35,3,3,1,1,2,963.17426091422,-928.58375940826,963.17426091422,600,1.60529043485703,1,0.605290434857034,48.4078997883567,1,replayed_after_load_shedding
35,5,3,1,1,2,963.17426091422,-928.58375940826,963.17426091422,600,1.60529043485703,1,0.605290434857034,48.4078997883567,1,replayed_after_load_shedding
35,1,1,38,23,24,958.490757688479,-938.730705801535,958.490757688479,600,1.59748459614746,1,0.597484596147464,47.5789932638485,1,replayed_pf_result
35,2,1,38,23,24,958.490757688479,-938.730705801535,958.490757688479,600,1.59748459614746,1,0.597484596147464,47.5789932638485,1,replayed_pf_result
35,3,1,38,23,24,958.490757688479,-938.730705801535,958.490757688479,600,1.59748459614746,1,0.597484596147464,47.5789932638485,1,replayed_pf_result
35,4,1,38,23,24,958.490757688479,-938.730705801535,958.490757688479,600,1.59748459614746,1,0.597484596147464,47.5789932638485,1,replayed_pf_result
35,5,1,38,23,24,958.490757688479,-938.730705801535,958.490757688479,600,1.59748459614746,1,0.597484596147464,47.5789932638485,1,replayed_pf_result
14,3,4,18,10,11,949.263214504969,-943.155823282492,949.263214504969,600,1.58210535750828,1,0.582105357508282,45.9646740251376,1,replayed_pf_result
10,4,2,13,6,11,725.312188082,-721.496244835747,725.312188082,480,1.51106705850417,1,0.511067058504166,38.8218681841446,1,replayed_pf_result
11,4,3,9,4,14,-748.845674078159,753.297009596959,753.297009596959,500,1.50659401919392,1,0.506594019193919,38.3888651147507,1,replayed_pf_result
37,2,4,31,17,27,-883.664257376699,897.031035181005,897.031035181005,600,1.49505172530167,1,0.495051725301675,37.2804440987688,1,replayed_after_load_shedding
38,3,3,8,4,5,-878.906478063835,885.664611134991,885.664611134991,600,1.47610768522498,1,0.476107685224984,35.4887276236245,1,replayed_pf_result
35,1,4,31,17,27,-853.812437702402,868.04789735744,868.04789735744,600,1.44674649559573,1,0.446746495595733,32.7779737342771,1,replayed_after_load_shedding
37,2,4,40,25,26,866.6770370138,-840.390568196765,866.6770370138,600,1.44446172835633,1,0.444461728356333,32.5703528353521,1,replayed_after_load_shedding
35,4,4,31,17,27,-847.593420203191,859.945492791922,859.945492791922,600,1.43324248798654,1,0.433242487986537,31.5576958049031,1,replayed_after_load_shedding
35,5,4,31,17,27,-847.593420203191,859.945492791922,859.945492791922,600,1.43324248798654,1,0.433242487986537,31.5576958049031,1,replayed_after_load_shedding
37,2,2,8,4,5,-852.865956321772,859.177689524158,859.177689524158,600,1.4319628158736,1,0.431962815873596,31.4429118240102,1,replayed_pf_result
35,3,4,31,17,27,-839.243218243515,850.710424958595,850.710424958595,600,1.41785070826432,1,0.417850708264324,30.1867784686751,1,replayed_after_load_shedding
46,2,2,9,4,14,-696.195017427026,700.448471298871,700.448471298871,500,1.40089694259774,1,0.400896942597742,28.7009599277233,1,replayed_pf_result
46,5,2,9,4,14,-696.195017427026,700.448471298871,700.448471298871,500,1.40089694259774,1,0.400896942597742,28.7009599277233,1,replayed_pf_result
46,2,4,4,2,25,699.717421544135,-667.079682218731,699.717421544135,500,1.39943484308827,1,0.39943484308827,28.5739983203973,1,replayed_after_load_shedding
46,5,4,37,22,35,-1244.27877332224,1244.27877332224,1244.27877332224,900,1.38253197035805,1,0.382531970358047,27.1196339373012,1,replayed_after_load_shedding
46,2,4,7,3,18,-669.813400269098,677.626025782958,677.626025782958,500,1.35525205156592,1,0.355252051565916,24.8236443865336,1,replayed_after_load_shedding
46,2,4,30,17,18,812.375959118598,-805.606025783088,812.375959118598,600,1.35395993186433,1,0.353959931864331,24.7164401849215,1,replayed_after_load_shedding
9,2,2,26,16,17,801.997539681837,-797.660405205277,801.997539681837,600,1.3366625661364,1,0.336662566136395,23.2945771788526,1,replayed_pf_result
9,4,2,26,16,17,801.997539681837,-797.660405205277,801.997539681837,600,1.3366625661364,1,0.336662566136395,23.2945771788526,1,replayed_pf_result
13,3,2,26,16,17,801.997539681837,-797.660405205277,801.997539681837,600,1.3366625661364,1,0.336662566136395,23.2945771788526,1,replayed_pf_result
46,2,3,13,6,11,-636.667678674041,640.070173949036,640.070173949036,480,1.33347952906049,1,0.333479529060491,23.0355967233528,1,replayed_after_load_shedding
46,5,3,13,6,11,-636.667678674041,640.070173949036,640.070173949036,480,1.33347952906049,1,0.333479529060491,23.0355967233528,1,replayed_after_load_shedding
35,2,3,13,6,11,-636.900721100615,639.916418103381,639.916418103381,480,1.33315920438204,1,0.333159204382044,23.0095798702329,1,replayed_after_load_shedding
23,1,1,13,6,11,-637.024287926931,639.854832805339,639.854832805339,480,1.33303090167779,1,0.333030901677789,22.9991614287527,1,replayed_pf_result
23,2,1,13,6,11,-637.024287926931,639.854832805339,639.854832805339,480,1.33303090167779,1,0.333030901677789,22.9991614287527,1,replayed_pf_result
23,3,1,13,6,11,-637.024287926931,639.854832805339,639.854832805339,480,1.33303090167779,1,0.333030901677789,22.9991614287527,1,replayed_pf_result
23,4,1,13,6,11,-637.024287926931,639.854832805339,639.854832805339,480,1.33303090167779,1,0.333030901677789,22.9991614287527,1,replayed_pf_result
23,5,1,13,6,11,-637.024287926931,639.854832805339,639.854832805339,480,1.33303090167779,1,0.333030901677789,22.9991614287527,1,replayed_pf_result
35,4,3,13,6,11,-634.472705265229,639.446761767443,639.446761767443,480,1.33218075368217,1,0.332180753682173,22.9301614389365,1,replayed_after_load_shedding
35,1,3,13,6,11,-634.29781549074,639.382562495302,639.382562495302,480,1.33204700519855,1,0.332047005198546,22.9193114400113,1,replayed_after_load_shedding
35,3,3,13,6,11,-633.817435406899,638.894502516686,638.894502516686,480,1.33103021357643,1,0.331030213576429,22.8368742899774,1,replayed_after_load_shedding
35,5,3,13,6,11,-633.817435406899,638.894502516686,638.894502516686,480,1.33103021357643,1,0.331030213576429,22.8368742899774,1,replayed_after_load_shedding
35,2,3,2,1,39,-1309.434286776,1330.62035314893,1330.62035314893,1000,1.33062035314893,1,0.330620353148926,22.803668242118,1,replayed_after_load_shedding
46,5,4,28,16,21,-773.364766039116,778.600285816395,778.600285816395,600,1.29766714302733,1,0.297667143027325,20.1779152036051,1,replayed_after_load_shedding
14,3,3,1,1,2,-757.750025423838,778.034550693345,778.034550693345,600,1.29672425115558,1,0.296724251155575,20.1040503294924,1,replayed_after_load_shedding
46,2,3,1,1,2,777.823317205114,-756.810597646702,777.823317205114,600,1.29637219534186,1,0.296372195341856,20.0764886053016,1,replayed_after_load_shedding
46,5,3,1,1,2,777.823317205114,-756.810597646702,777.823317205114,600,1.29637219534186,1,0.296372195341856,20.0764886053016,1,replayed_after_load_shedding
19,2,2,21,12,11,-638.708413476627,647.74864723666,647.74864723666,500,1.29549729447332,1,0.29549729447332,20.0080364241557,1,replayed_pf_result
19,3,2,21,12,11,-638.708413476627,647.74864723666,647.74864723666,500,1.29549729447332,1,0.29549729447332,20.0080364241557,1,replayed_pf_result
38,3,4,3,2,3,646.302489408249,-640.308652544567,646.302489408249,500,1.2926049788165,1,0.292604978816499,19.7821676324054,1,replayed_after_load_shedding
19,2,2,22,12,13,630.178413353711,-621.416719798363,630.178413353711,500,1.26035682670742,1,0.260356826707423,17.3075768834082,1,replayed_pf_result
19,3,2,22,12,13,630.178413353711,-621.416719798363,630.178413353711,500,1.26035682670742,1,0.260356826707423,17.3075768834082,1,replayed_pf_result
46,5,4,31,17,27,755.227700042044,-746.289360489831,755.227700042044,600,1.25871283340341,1,0.258712833403407,17.183548740637,1,replayed_after_load_shedding
35,1,3,16,8,9,1131.44897049666,-1083.92786271244,1131.44897049666,900,1.25716552277407,1,0.257165522774068,17.0670007697742,1,replayed_after_load_shedding
35,3,3,16,8,9,1128.86044585322,-1081.08010225089,1128.86044585322,900,1.25428938428136,1,0.254289384281356,16.8508401539999,1,replayed_after_load_shedding
35,5,3,16,8,9,1128.86044585322,-1081.08010225089,1128.86044585322,900,1.25428938428136,1,0.254289384281356,16.8508401539999,1,replayed_after_load_shedding
35,4,3,16,8,9,1126.8633842819,-1080.52586458227,1126.8633842819,900,1.25207042697988,1,0.252070426979884,16.6844953371814,1,replayed_after_load_shedding
14,3,4,19,10,13,749.531410381148,-746.192019871336,749.531410381148,600,1.24921901730191,1,0.249219017301914,16.4712797312571,1,replayed_pf_result
42,1,2,1,1,2,-720.761363231485,738.906999109895,738.906999109895,600,1.23151166518316,1,0.231511665183159,15.1607277797879,1,replayed_pf_result
42,4,2,1,1,2,-720.761363231485,738.906999109895,738.906999109895,600,1.23151166518316,1,0.231511665183159,15.1607277797879,1,replayed_pf_result
14,3,4,23,13,14,732.60597339471,-725.365640185872,732.60597339471,600,1.22100995565785,1,0.221009955657851,14.3943702630548,1,replayed_pf_result
37,2,3,3,2,3,609.327977842866,-604.275246470561,609.327977842866,500,1.21865595568573,1,0.218655955685732,14.2236895706713,1,replayed_after_load_shedding
35,1,3,17,9,39,1078.07786271244,-1059.27195903969,1078.07786271244,900,1.19786429190271,1,0.197864291902712,12.733474704487,1,replayed_after_load_shedding
35,3,3,17,9,39,1075.2301022509,-1056.33543306719,1075.2301022509,900,1.19470011361211,1,0.194700113612112,12.5093906220677,1,replayed_after_load_shedding
35,5,3,17,9,39,1075.2301022509,-1056.33543306719,1075.2301022509,900,1.19470011361211,1,0.194700113612112,12.5093906220677,1,replayed_after_load_shedding
35,4,3,17,9,39,1074.67586474954,-1056.33543303614,1074.67586474954,900,1.19408429416616,1,0.194084294166156,12.4658612432419,1,replayed_after_load_shedding
10,4,4,1,1,2,-696.488585661923,713.309892469943,713.309892469943,600,1.18884982078324,1,0.188849820783238,12.0969412594861,1,replayed_pf_result
35,1,4,40,25,26,710.597843007887,-691.361455108086,710.597843007887,600,1.18432973834648,1,0.184329738346478,11.7799208376061,1,replayed_after_load_shedding
14,3,3,17,9,39,-1052.06793599016,1065.71567912452,1065.71567912452,900,1.18412853236058,1,0.184128532360575,11.7658423436985,1,replayed_after_load_shedding
14,3,3,16,8,9,-1012.8560238806,1045.89293599016,1045.89293599016,900,1.16210326221129,1,0.162103262211286,10.241723249606,1,replayed_after_load_shedding
35,4,4,40,25,26,695.893122585657,-678.890604445593,695.893122585657,600,1.15982187097609,1,0.159821870976094,10.0857641856022,1,replayed_after_load_shedding
35,5,4,40,25,26,695.893122585657,-678.890604445593,695.893122585657,600,1.15982187097609,1,0.159821870976094,10.0857641856022,1,replayed_after_load_shedding
35,1,2,23,13,14,688.24961495742,-683.689052695438,688.24961495742,600,1.1470826915957,1,0.147082691595701,9.22140655296377,1,replayed_pf_result
35,2,2,23,13,14,688.24961495742,-683.689052695438,688.24961495742,600,1.1470826915957,1,0.147082691595701,9.22140655296377,1,replayed_pf_result
35,3,2,23,13,14,688.24961495742,-683.689052695438,688.24961495742,600,1.1470826915957,1,0.147082691595701,9.22140655296377,1,replayed_pf_result
35,4,2,23,13,14,688.24961495742,-683.689052695438,688.24961495742,600,1.1470826915957,1,0.147082691595701,9.22140655296377,1,replayed_pf_result
35,5,2,23,13,14,688.24961495742,-683.689052695438,688.24961495742,600,1.1470826915957,1,0.147082691595701,9.22140655296377,1,replayed_pf_result
35,1,2,8,4,5,-683.252951713447,687.436593543778,687.436593543778,600,1.1457276559063,1,0.145727655906296,9.13011316402588,1,replayed_pf_result
35,2,2,8,4,5,-683.252951713447,687.436593543778,687.436593543778,600,1.1457276559063,1,0.145727655906296,9.13011316402588,1,replayed_pf_result
35,3,2,8,4,5,-683.252951713447,687.436593543778,687.436593543778,600,1.1457276559063,1,0.145727655906296,9.13011316402588,1,replayed_pf_result
35,4,2,8,4,5,-683.252951713447,687.436593543778,687.436593543778,600,1.1457276559063,1,0.145727655906296,9.13011316402588,1,replayed_pf_result
35,5,2,8,4,5,-683.252951713447,687.436593543778,687.436593543778,600,1.1457276559063,1,0.145727655906296,9.13011316402588,1,replayed_pf_result
28,1,1,38,23,24,685.586907662693,-675.895153269162,685.586907662693,600,1.14264484610449,1,0.142644846104488,8.92287401560365,1,replayed_pf_result
28,2,1,38,23,24,685.586907662693,-675.895153269162,685.586907662693,600,1.14264484610449,1,0.142644846104488,8.92287401560365,1,replayed_pf_result
28,3,1,38,23,24,685.586907662693,-675.895153269162,685.586907662693,600,1.14264484610449,1,0.142644846104488,8.92287401560365,1,replayed_pf_result
28,4,1,38,23,24,685.586907662693,-675.895153269162,685.586907662693,600,1.14264484610449,1,0.142644846104488,8.92287401560365,1,replayed_pf_result
28,5,1,38,23,24,685.586907662693,-675.895153269162,685.586907662693,600,1.14264484610449,1,0.142644846104488,8.92287401560365,1,replayed_pf_result
35,3,4,40,25,26,683.584526283322,-667.735926398039,683.584526283322,600,1.13930754380554,1,0.139307543805536,8.69924583244235,1,replayed_after_load_shedding
38,1,1,28,16,21,-675.939709234432,679.49898826495,679.49898826495,600,1.13249831377492,1,0.132498313774916,8.24527668374803,1,replayed_pf_result
38,2,1,28,16,21,-675.939709234432,679.49898826495,679.49898826495,600,1.13249831377492,1,0.132498313774916,8.24527668374803,1,replayed_pf_result
38,3,1,28,16,21,-675.939709234432,679.49898826495,679.49898826495,600,1.13249831377492,1,0.132498313774916,8.24527668374803,1,replayed_pf_result
38,4,1,28,16,21,-675.939709234432,679.49898826495,679.49898826495,600,1.13249831377492,1,0.132498313774916,8.24527668374803,1,replayed_pf_result
38,5,1,28,16,21,-675.939709234432,679.49898826495,679.49898826495,600,1.13249831377492,1,0.132498313774916,8.24527668374803,1,replayed_pf_result
35,1,4,7,3,18,-558.293421621584,565.0743481124,565.0743481124,500,1.1301486962248,1,0.130148696224801,8.0893444308415,1,replayed_after_load_shedding
35,1,4,30,17,18,677.603083946453,-671.724348150844,677.603083946453,600,1.12933847324409,1,0.129338473244088,8.03565891942464,1,replayed_after_load_shedding
19,1,1,13,6,11,-537.802438248728,539.815707611042,539.815707611042,480,1.124616057523,1,0.124616057523004,7.72361498294038,1,replayed_pf_result
19,2,1,13,6,11,-537.802438248728,539.815707611042,539.815707611042,480,1.124616057523,1,0.124616057523004,7.72361498294038,1,replayed_pf_result
19,3,1,13,6,11,-537.802438248728,539.815707611042,539.815707611042,480,1.124616057523,1,0.124616057523004,7.72361498294038,1,replayed_pf_result
19,4,1,13,6,11,-537.802438248728,539.815707611042,539.815707611042,480,1.124616057523,1,0.124616057523004,7.72361498294038,1,replayed_pf_result
19,5,1,13,6,11,-537.802438248728,539.815707611042,539.815707611042,480,1.124616057523,1,0.124616057523004,7.72361498294038,1,replayed_pf_result
38,3,4,12,6,7,1011.48504951788,-1003.12635627088,1011.48504951788,900,1.12387227724209,1,0.123872277242094,7.67460226017479,1,replayed_after_load_shedding
35,3,4,27,16,19,-663.319452391605,673.998655681043,673.998655681043,600,1.12333109280174,1,0.123331092801738,7.63896285562036,1,replayed_after_load_shedding
35,4,4,27,16,19,-660.455648270034,673.197338065783,673.197338065783,600,1.12199556344297,1,0.121995563442972,7.55109478689514,1,replayed_after_load_shedding
35,5,4,27,16,19,-660.455648270034,673.197338065783,673.197338065783,600,1.12199556344297,1,0.121995563442972,7.55109478689514,1,replayed_after_load_shedding
46,5,4,35,21,22,-1000.54028582189,1009.28818187643,1009.28818187643,900,1.12143131319604,1,0.121431313196037,7.51400649426398,1,replayed_after_load_shedding
35,1,4,27,16,19,-658.0641531602,672.534534063541,672.534534063541,600,1.1208908901059,1,0.120890890105902,7.47850398067689,1,replayed_after_load_shedding
35,2,3,6,3,4,559.03891983942,-553.642192668617,559.03891983942,500,1.11807783967884,1,0.118077839678839,7.29401320207225,1,replayed_after_load_shedding
14,2,2,42,26,27,665.400062833296,-659.279570008552,665.400062833296,600,1.10900010472216,1,0.10900010472216,6.70218733715768,1,replayed_pf_result
14,3,2,42,26,27,665.400062833296,-659.279570008552,665.400062833296,600,1.10900010472216,1,0.10900010472216,6.70218733715768,1,replayed_pf_result
35,1,2,19,10,13,661.831824662067,-659.948897256759,661.831824662067,600,1.10305304110344,1,0.103053041103444,6.31736915591843,1,replayed_pf_result
35,2,2,19,10,13,661.831824662067,-659.948897256759,661.831824662067,600,1.10305304110344,1,0.103053041103444,6.31736915591843,1,replayed_pf_result
35,3,2,19,10,13,661.831824662067,-659.948897256759,661.831824662067,600,1.10305304110344,1,0.103053041103444,6.31736915591843,1,replayed_pf_result
35,4,2,19,10,13,661.831824662067,-659.948897256759,661.831824662067,600,1.10305304110344,1,0.103053041103444,6.31736915591843,1,replayed_pf_result
35,5,2,19,10,13,661.831824662067,-659.948897256759,661.831824662067,600,1.10305304110344,1,0.103053041103444,6.31736915591843,1,replayed_pf_result
10,4,2,8,4,5,660.480652425495,-656.265066716364,660.480652425495,600,1.10080108737582,1,0.100801087375825,6.17224773614734,1,replayed_pf_result
14,3,3,4,2,25,-528.034550693347,547.131336583693,547.131336583693,500,1.09426267316739,1,0.0942626731673857,5.75274348771593,1,replayed_after_load_shedding
35,2,3,18,10,11,650,-648.145362167918,650,600,1.08333333333333,1,0.0833333333333341,5.05761325539742,1,replayed_after_load_shedding
19,1,1,18,10,11,650,-648.318281234844,650,600,1.08333333333333,1,0.0833333333333337,5.05761325539738,1,replayed_pf_result
19,2,1,18,10,11,650,-648.318281234844,650,600,1.08333333333333,1,0.0833333333333337,5.05761325539738,1,replayed_pf_result
19,3,1,18,10,11,650,-648.318281234844,650,600,1.08333333333333,1,0.0833333333333337,5.05761325539738,1,replayed_pf_result
19,4,1,18,10,11,650,-648.318281234844,650,600,1.08333333333333,1,0.0833333333333337,5.05761325539738,1,replayed_pf_result
19,5,1,18,10,11,650,-648.318281234844,650,600,1.08333333333333,1,0.0833333333333337,5.05761325539738,1,replayed_pf_result
35,3,3,18,10,11,649.999999999998,-646.713304058339,649.999999999998,600,1.08333333333333,1,0.0833333333333297,5.05761325539714,1,replayed_after_load_shedding
